topology,J,mu,seed_idx,collapsed,collapse_type,collapse_step,final_m_avg,final_W,final_m_std,intra_corr,inter_corr
watts_strogatz,0.5,40,3,1,mixed,619,0.330702504584024,2.9712799156923335,5.551115123125783e-17,,
watts_strogatz,0.5,40,4,1,mixed,389,0.04726646416557298,0.0,2.7755575615628914e-17,,
watts_strogatz,0.5,40,5,1,mixed,484,0.5763400937477583,0.3467852874399873,1.1102230246251565e-16,,
watts_strogatz,0.5,40,6,1,mixed,558,0.4061111278685833,0.0,0.0,,
watts_strogatz,0.5,40,7,1,fragmentation,434,0.2789825910286207,0.0,1.074251936315142e-16,,
watts_strogatz,0.5,40,8,1,mixed,484,0.5977766678911872,0.09777666789118733,0.0,,
watts_strogatz,0.5,40,9,1,fragmentation,464,-0.33469533123686196,0.0,5.551115123125783e-17,,
watts_strogatz,0.5,40,10,1,mixed,386,0.5335015466510019,0.03350154665100202,1.5523284273688057e-16,,
watts_strogatz,0.5,40,11,1,fragmentation,530,-0.12478057878828853,0.0,1.3877787807814457e-17,,
watts_strogatz,0.5,40,12,1,fragmentation,450,0.10289720860921168,0.3357618769262584,4.163336342344337e-17,,
watts_strogatz,0.5,40,13,1,mixed,682,0.11492804493774876,0.0,1.3877787807814457e-17,,
watts_strogatz,0.5,40,14,1,fragmentation,383,0.17761473398613528,0.5660766689777812,5.20740757162067e-17,,
watts_strogatz,0.5,40,15,1,fragmentation,707,-0.1767223411267947,0.0,0.0,,
watts_strogatz,0.5,40,16,1,fragmentation,413,0.19323534572195458,0.0,2.7616449047213608e-17,,
watts_strogatz,0.5,40,17,1,mixed,371,0.742903070770346,4.317630175985838,1.1102230246251565e-16,,
watts_strogatz,0.5,40,18,1,mixed,364,-0.37745867910894887,0.0,5.551115123125783e-17,,
watts_strogatz,0.5,40,19,1,fragmentation,323,0.027517790016092412,0.0,8.993834424997154e-18,,
watts_strogatz,0.5,40,20,1,fragmentation,613,-0.7083040483841697,0.0,1.1102230246251565e-16,,
watts_strogatz,0.5,40,21,1,mixed,474,0.29273749366565666,1.5822662163321328,5.551115123125783e-17,,
watts_strogatz,0.5,40,22,1,mixed,539,0.5935952932982026,0.34614981349638746,1.107443988915824e-16,,
watts_strogatz,0.5,40,23,1,fragmentation,395,-0.1294906552391639,0.0,2.7755575615628914e-17,,
watts_strogatz,0.5,40,24,1,fragmentation,512,0.27139842676771186,0.0,0.0,,
watts_strogatz,0.5,40,25,1,fragmentation,589,-0.1218536331644912,0.0,4.200180744990277e-17,,
watts_strogatz,0.5,40,26,1,fragmentation,344,-0.033892333744569056,0.0,3.402181501003038e-17,,
watts_strogatz,0.5,40,27,1,mixed,326,0.20834269834800387,0.0,0.0,,
watts_strogatz,0.5,40,28,1,mixed,638,0.7596086621192183,7.130532461473154,2.220446049250313e-16,,
watts_strogatz,0.5,40,29,1,mixed,430,0.6622117887286783,0.25824658614147744,1.1102230246251565e-16,,
watts_strogatz,0.5,40,30,1,mixed,627,0.39323582000471463,0.0,1.1136870674410205e-16,,
watts_strogatz,0.5,40,31,1,mixed,394,0.5054939575107272,2.5004095593620694,1.1102230246251565e-16,,
watts_strogatz,0.5,40,32,1,mixed,488,-0.3094520712356389,0.0,5.606351459942526e-17,,
watts_strogatz,0.5,40,33,1,fragmentation,387,-0.2099149029759791,0.0,3.0404709722440586e-17,,
watts_strogatz,0.5,40,34,1,mixed,430,-0.5713503723894512,0.0,1.1102230246251565e-16,,
watts_strogatz,0.5,40,35,1,mixed,380,-0.14737132045352,0.0,1.1537776118301385e-16,,
watts_strogatz,0.5,40,36,1,mixed,516,0.5680365248497045,1.7991627828605659,1.859416423549057e-16,,
watts_strogatz,0.5,40,37,1,mixed,391,-0.46411851552025835,0.0,1.0934428697813142e-16,,
watts_strogatz,0.5,40,38,1,mixed,352,-0.5487262001120847,0.0,1.1102230246251565e-16,,
watts_strogatz,0.5,40,39,1,fragmentation,445,0.5757378942287693,0.33260030872378027,1.1957467920563633e-16,,
watts_strogatz,0.5,40,40,1,mixed,616,0.5315204223171852,0.6507976171970175,1.1102230246251565e-16,,
watts_strogatz,0.5,40,41,1,mixed,422,0.22289653009601154,0.0,2.7755575615628914e-17,,
watts_strogatz,0.5,40,42,1,mixed,386,-0.4893262246115239,0.0,1.3089336417583915e-16,,
watts_strogatz,0.5,40,43,1,fragmentation,583,-0.6188721415210219,0.0,1.8175134224024282e-16,,
watts_strogatz,0.5,40,44,1,mixed,498,-0.39586426624406457,1.7644346148750607,1.3732700395566713e-16,,
watts_strogatz,0.5,40,45,1,mixed,509,0.11842998706988757,0.0,3.236828524569469e-17,,
