topology,J,mu,seed_idx,collapsed,collapse_type,collapse_step,final_m_avg,final_W,final_m_std,intra_corr,inter_corr
modular,0.5,80,26,0,none,-1,0.9999990000000003,2426.4387861709197,3.3306690738754696e-16,,
modular,0.5,80,27,0,none,-1,0.9999114501901579,2476.898580784831,2.220446049250313e-16,,
modular,0.5,80,28,0,none,-1,0.9999990000000003,2485.37333691522,3.3306690738754696e-16,,
modular,0.5,80,29,0,none,-1,0.9978333066172044,2467.4530651249675,0.0,,
modular,0.5,80,30,0,none,-1,0.9997264605513289,2470.4878245480704,2.220446049250313e-16,,
modular,0.5,80,31,0,none,-1,0.9777358094941119,2466.636049628678,0.0,,
modular,0.5,80,32,0,none,-1,0.9999990000000003,2463.479433266221,3.3306690738754696e-16,,
modular,0.5,80,33,0,none,-1,0.9999990000000003,2456.2170518131165,3.3306690738754696e-16,,
modular,0.5,80,34,0,none,-1,0.994019224474009,2477.669425563186,1.1102230246251565e-16,,
modular,0.5,80,35,0,none,-1,0.9985085815251048,2483.2645114759694,1.1102230246251565e-16,,
modular,0.5,80,36,0,none,-1,0.9999990000000003,2460.797087495552,3.3306690738754696e-16,,
modular,0.5,80,37,0,none,-1,0.9375836950720688,2482.2186968879832,3.3306690738754696e-16,,
modular,0.5,80,38,0,none,-1,0.9999623986668239,2433.3574728208814,0.0,,
modular,0.5,80,39,0,none,-1,0.9997463245911559,2482.099551871541,2.220446049250313e-16,,
modular,0.5,80,40,0,none,-1,0.9999990000000003,2480.6927206065156,3.3306690738754696e-16,,
modular,0.5,80,41,0,none,-1,0.9901798604233742,2475.3723396211253,1.1102230246251565e-16,,
modular,0.5,80,42,0,none,-1,0.9985209677313099,2469.7441630400635,1.1102230246251565e-16,,
modular,0.5,80,43,0,none,-1,0.9999990000000003,2475.3184936062544,3.3306690738754696e-16,,
modular,0.5,80,44,0,none,-1,0.9999990000000003,2478.365807434515,3.3306690738754696e-16,,
modular,0.5,80,45,0,none,-1,0.9999566651382742,2461.6419157073847,0.0,,
modular,0.5,80,46,0,none,-1,0.9998704346137353,2475.5476286948056,3.3306690738754696e-16,,
modular,0.5,80,47,0,none,-1,0.9998332973135645,2461.6302618849713,2.220446049250313e-16,,
modular,0.5,80,48,0,none,-1,0.8893157938049825,2481.807883748723,0.0,,
modular,0.5,80,49,0,none,-1,0.9685411303339145,2478.5472711000275,2.220446049250313e-16,,
modular,0.5,100,0,0,none,-1,0.9992965955618017,3467.901840752648,1.1102230246251565e-16,1.0000000000000642,1.0000000000000642
modular,0.5,100,1,0,none,-1,0.9999990000000003,3468.7930605217894,3.3306690738754696e-16,1.0000000000001152,1.0000000000001152
modular,0.5,100,2,0,none,-1,0.9999990000000003,3477.372702676016,3.3306690738754696e-16,0.9999999999998906,0.9999999999998905
modular,0.5,100,3,0,none,-1,0.999966447160981,3477.3026001528665,1.1102230246251565e-16,,
modular,0.5,100,4,0,none,-1,0.9999990000000003,3395.4743401145483,3.3306690738754696e-16,,
modular,0.5,100,5,0,none,-1,0.6070708336387117,3452.291120548878,1.1102230246251565e-16,,
modular,0.5,100,6,0,none,-1,0.970073833424623,3455.0019011167387,0.0,,
modular,0.5,100,7,0,none,-1,0.9974200252074732,3462.514193146002,1.1102230246251565e-16,,
modular,0.5,100,8,0,none,-1,0.9999781954723181,3458.2073364282746,0.0,,
modular,0.5,100,9,0,none,-1,0.9999990000000003,3448.585764860159,3.3306690738754696e-16,,
modular,0.5,100,10,0,none,-1,0.9865190692265814,3420.1922727341,1.1102230246251565e-16,,
modular,0.5,100,11,0,none,-1,0.9997581036959832,3472.5764553729823,1.1102230246251565e-16,,
modular,0.5,100,12,0,none,-1,0.9999990000000003,3472.015948844464,3.3306690738754696e-16,,
modular,0.5,100,13,0,none,-1,0.9999990000000003,3468.6025735072894,3.3306690738754696e-16,,
modular,0.5,100,14,0,none,-1,0.9998042059668453,3457.498739531476,0.0,,
modular,0.5,100,15,0,none,-1,0.9983656350923357,3462.6112759109574,2.220446049250313e-16,,
modular,0.5,100,16,0,none,-1,0.9999990000000003,3453.5583486668947,3.3306690738754696e-16,,
modular,0.5,100,17,0,none,-1,0.9999990000000003,3452.5140011699427,3.3306690738754696e-16,,
modular,0.5,100,18,0,none,-1,0.9999851849780365,3461.789101283317,3.3306690738754696e-16,,
modular,0.5,100,19,0,none,-1,0.9986278027561925,3465.834266395249,3.3306690738754696e-16,,
modular,0.5,100,20,0,none,-1,0.9907104899134072,3485.3340913143206,1.1102230246251565e-16,,
