J,arm,alpha,p_collapse,lam_at_hwin,in_domain,p_collapse_se,p_collapse_ci_lo,p_collapse_ci_hi,full_mean,full_mean_se,full_mean_ci_lo,full_mean_ci_hi,full_mean_n_defined,win_mean,win_mean_se,win_mean_ci_lo,win_mean_ci_hi,win_mean_n_defined,cond_m_neg,cond_m_neg_se,cond_m_neg_ci_lo,cond_m_neg_ci_hi,cond_m_neg_n_defined,cond_m_neg_collapsers,cond_m_neg_collapsers_se,cond_m_neg_collapsers_ci_lo,cond_m_neg_collapsers_ci_hi,cond_m_neg_collapsers_n_defined,amp_over_lam,amp_over_lam_se,amp_over_lam_ci_lo,amp_over_lam_ci_hi,amp_over_lam_n_defined
4.0,coupling_a0.7,0.7,0.0155,0.029235560424084817,True,0.0027344441292463076,0.0105,0.021,49.83093200921327,0.0423532376027868,49.74096153989378,49.90646290264909,2000,1.7216938696582087,0.0018381007800218918,1.718053299881345,1.7252887776006116,2000,1.5889938771132082,0.002172452102225394,1.5847107083335306,1.593160837207965,1246,1.5283380364428016,0.010412676035814913,1.5084999756240307,1.5495726829002965,31,58.89040075454973,2.7331927916805614,53.946037830337126,64.71618679017548,2000
4.5,coupling_a0.7,0.7,0.019,0.03194808269170757,True,0.003056487742774731,0.0135,0.025,54.30549742020459,0.06117788402893374,54.174512147398914,54.415455444290906,2000,1.8823832461289254,0.0018991648277327637,1.8786003538081413,1.8860210931586943,2000,1.7345564155501523,0.002307454374196688,1.7300172153866296,1.7390710246804575,1263,1.682594818989583,0.009993481844391312,1.662888833007084,1.702283387945637,38,58.920069297852294,2.7312775336413586,53.94766855027969,64.61612577098369,2000
5.0,coupling_a0.7,0.7,0.0235,0.01282874759189001,True,0.0033546331474328733,0.017,0.03,58.760309359229886,0.08490582010355584,58.58526996002257,58.91683795695926,2000,2.0469452988009498,0.00205324621257032,2.042974048110933,2.0510232901104843,2000,1.8796525615932587,0.002705094308159999,1.874274385495935,1.8850111804397824,1221,1.8231249950561101,0.010530855163170745,1.8034146559136999,1.8443553806079807,47,159.55924646104765,21.637989772054024,128.21389756845974,212.61967005184346,2000
