J,mu,seed,collapsed,collapse_type,collapse_step,final_m,final_W,condition,alpha
0.5,20,41,1,2,282,-0.495500201125993,0.0,active_quadratic,1.0
0.5,20,42,1,3,286,0.11543595349684531,0.0,active_quadratic,1.0
0.5,20,43,1,3,301,0.11972572249514946,0.0,active_quadratic,1.0
0.5,20,44,1,2,311,0.13758736356583595,0.0,active_quadratic,1.0
0.5,20,45,1,3,283,-0.25235424853458405,0.0,active_quadratic,1.0
0.5,20,46,1,2,286,0.48731093600569886,0.0,active_quadratic,1.0
0.5,20,47,1,2,278,0.534264314757216,0.0,active_quadratic,1.0
0.5,20,48,1,3,281,-0.16210269161528792,0.0,active_quadratic,1.0
0.5,20,49,1,2,305,0.0015511874574979934,0.0,active_quadratic,1.0
0.5,20,50,1,3,282,0.689772278897893,0.0,active_quadratic,1.0
0.5,20,51,1,2,292,-0.5076561202426838,0.0,active_quadratic,1.0
0.5,20,52,1,2,278,0.45220411927938153,0.0,active_quadratic,1.0
0.5,20,53,1,2,292,-0.09330677914115773,0.0,active_quadratic,1.0
0.5,20,54,1,2,282,-0.2580004893248794,0.0,active_quadratic,1.0
0.5,20,55,1,2,286,-0.028994498052782834,0.0,active_quadratic,1.0
0.5,20,56,1,3,282,-0.12452336768099916,0.0,active_quadratic,1.0
0.5,20,57,1,3,289,-0.005190602164343083,0.0,active_quadratic,1.0
0.5,20,58,1,3,304,0.17897111503045898,0.0,active_quadratic,1.0
0.5,20,59,1,3,278,-0.32301332114564124,0.0,active_quadratic,1.0
0.5,20,60,1,2,279,-0.10878108329842665,0.0,active_quadratic,1.0
0.5,20,61,1,3,295,-0.7992464053615748,0.0,active_quadratic,1.0
0.5,20,62,1,2,297,-0.23425715773789613,0.0,active_quadratic,1.0
0.5,20,63,1,3,313,-0.044681245164486225,0.0,active_quadratic,1.0
0.5,20,64,1,2,300,0.08367840474879183,0.0,active_quadratic,1.0
0.5,20,65,1,2,277,0.03147457615906206,0.0,active_quadratic,1.0
0.5,20,66,1,2,281,0.3314102492491664,0.0,active_quadratic,1.0
0.5,20,67,1,3,272,0.332032550316015,0.0,active_quadratic,1.0
0.5,20,68,1,2,280,-0.3102830807392349,0.0,active_quadratic,1.0
0.5,20,69,1,3,293,-0.2243050149693124,0.0,active_quadratic,1.0
0.5,20,70,1,2,297,-0.25477342720753193,0.0,active_quadratic,1.0
0.5,20,71,1,3,303,0.3293756518858201,0.0,active_quadratic,1.0
0.5,20,72,1,3,298,-0.5783950019157507,0.0,active_quadratic,1.0
0.5,20,73,1,2,286,0.21221240456740145,0.0,active_quadratic,1.0
0.5,20,74,1,2,284,-0.3413990630646808,0.0,active_quadratic,1.0
0.5,20,75,1,3,283,0.2792238907918302,0.0,active_quadratic,1.0
0.5,20,76,1,2,293,-0.3203469323156106,0.0,active_quadratic,1.0
0.5,20,77,1,1,281,0.18350298584542188,0.0,active_quadratic,1.0
0.5,20,78,1,3,277,-0.5955644847361224,0.0,active_quadratic,1.0
0.5,20,79,1,2,294,-0.058704243397782394,0.0,active_quadratic,1.0
0.5,20,80,1,2,286,0.40034610042197183,0.0,active_quadratic,1.0
0.5,20,81,1,3,304,0.1834592595512592,0.0,active_quadratic,1.0
0.5,20,82,1,2,285,-0.4964320947429022,0.0,active_quadratic,1.0
0.5,20,83,1,3,298,0.2774933620978641,0.0,active_quadratic,1.0
0.5,20,84,1,3,312,-0.0916272155775344,0.0,active_quadratic,1.0
0.5,20,85,1,3,300,-0.5446389811109199,0.0,active_quadratic,1.0
0.5,20,86,1,3,284,0.13374247984247623,0.0,active_quadratic,1.0
0.5,20,87,1,3,277,0.3136815418917998,0.0,active_quadratic,1.0
0.5,20,88,1,2,294,0.08076411867296945,0.0,active_quadratic,1.0
0.5,20,89,1,3,271,0.2855767022640929,0.0,active_quadratic,1.0
0.5,20,90,1,3,285,0.3016515891311771,0.0,active_quadratic,1.0
0.5,20,91,1,3,290,-0.5998792234602561,0.0,active_quadratic,1.0
0.5,20,92,1,2,288,0.10112484932287727,0.0,active_quadratic,1.0
0.5,20,93,1,2,295,0.5287811445948813,0.0,active_quadratic,1.0
0.5,20,94,1,3,288,0.14857294066269877,0.0,active_quadratic,1.0
0.5,20,95,1,2,278,0.13574292608276273,0.0,active_quadratic,1.0
0.5,20,96,1,2,293,-0.37207218822007837,0.0,active_quadratic,1.0
0.5,20,97,1,2,302,-0.025637375085146723,0.0,active_quadratic,1.0
0.5,20,98,1,3,267,0.8681943285925009,0.0,active_quadratic,1.0
0.5,20,99,1,2,298,-0.5427523867004168,0.0,active_quadratic,1.0
0.5,30,0,1,2,353,-0.31168049973410566,0.0,active_quadratic,1.0
0.5,30,1,1,3,348,0.22561127251463897,0.0,active_quadratic,1.0
0.5,30,2,1,2,316,0.3620379892065989,0.0,active_quadratic,1.0
0.5,30,3,1,2,282,0.5429037979491165,0.0,active_quadratic,1.0
0.5,30,4,1,3,312,0.13347854498691386,0.0,active_quadratic,1.0
0.5,30,5,1,3,386,0.20466931476133762,0.0,active_quadratic,1.0
0.5,30,6,1,3,297,0.052564502454541404,0.0,active_quadratic,1.0
0.5,30,7,1,2,308,-0.10090056877859724,0.0,active_quadratic,1.0
0.5,30,8,1,2,309,-0.09700003644592517,0.0,active_quadratic,1.0
0.5,30,9,1,2,351,0.20358529465912387,0.0,active_quadratic,1.0
0.5,30,10,1,2,350,0.09638217029325269,0.0,active_quadratic,1.0
0.5,30,11,1,2,283,-0.4975513748761061,0.0,active_quadratic,1.0
0.5,30,12,1,2,290,-0.13159386167518342,0.0,active_quadratic,1.0
0.5,30,13,1,2,329,0.4013985946219887,0.0,active_quadratic,1.0
0.5,30,14,1,3,309,-0.2947775913253403,0.0,active_quadratic,1.0
0.5,30,15,1,2,402,0.15126119062738702,0.0,active_quadratic,1.0
0.5,30,16,1,3,280,0.45351411398289243,0.0,active_quadratic,1.0
0.5,30,17,1,2,318,-0.06702258308128634,0.0,active_quadratic,1.0
0.5,30,18,1,2,370,0.7609151782700382,0.0,active_quadratic,1.0
0.5,30,19,1,3,344,0.23946754248922308,0.0,active_quadratic,1.0
0.5,30,20,1,2,291,-0.4889265274237739,0.0,active_quadratic,1.0
0.5,30,21,1,3,304,0.7857976508667938,0.0,active_quadratic,1.0
0.5,30,22,1,2,302,0.7771355220950259,0.0,active_quadratic,1.0
0.5,30,23,1,3,324,0.32852681577071424,0.0,active_quadratic,1.0
0.5,30,24,1,2,347,0.5428178257561234,0.0,active_quadratic,1.0
0.5,30,25,1,2,369,-0.09056860855789231,0.0,active_quadratic,1.0
0.5,30,26,1,2,352,-0.2580113725665769,0.0,active_quadratic,1.0
0.5,30,27,1,2,329,-0.09515391501419543,0.0,active_quadratic,1.0
0.5,30,28,1,3,293,-0.4786027919034646,0.0,active_quadratic,1.0
0.5,30,29,1,2,360,-0.10134727264733177,0.0,active_quadratic,1.0
0.5,30,30,1,2,334,0.32706698074991297,0.0,active_quadratic,1.0
0.5,30,31,1,3,318,0.1646222622017863,0.0,active_quadratic,1.0
0.5,30,32,1,3,339,-0.3337971687913167,0.0,active_quadratic,1.0
0.5,30,33,1,1,313,0.18592705698415582,0.0,active_quadratic,1.0
0.5,30,34,1,2,306,-0.025950805111984478,0.0,active_quadratic,1.0
0.5,30,35,1,2,290,-0.5607262415466908,0.0,active_quadratic,1.0
0.5,30,36,1,2,324,0.24446507833089495,0.0,active_quadratic,1.0
0.5,30,37,1,3,313,0.08569930943331461,0.0,active_quadratic,1.0
0.5,30,38,1,2,387,0.21859789769386156,0.0,active_quadratic,1.0
0.5,30,39,1,3,334,0.214780883512102,0.0,active_quadratic,1.0
0.5,30,40,1,2,321,-0.2514026245930174,0.0,active_quadratic,1.0
0.5,30,41,1,2,320,0.04505188601222107,0.0,active_quadratic,1.0
0.5,30,42,1,2,340,-0.17722984454930416,0.0,active_quadratic,1.0
0.5,30,43,1,2,340,0.13628813101273782,0.0,active_quadratic,1.0
0.5,30,44,1,3,351,0.30580223095583614,0.0,active_quadratic,1.0
0.5,30,45,1,2,349,0.03660669544908982,0.0,active_quadratic,1.0
0.5,30,46,1,2,342,0.2097714681110752,0.0,active_quadratic,1.0
0.5,30,47,1,3,311,0.18203637071723974,0.0,active_quadratic,1.0
0.5,30,48,1,3,305,-0.5680477718875698,0.0,active_quadratic,1.0
0.5,30,49,1,2,364,0.020460740464437806,0.0,active_quadratic,1.0
0.5,30,50,1,2,316,0.6002932758372508,0.0,active_quadratic,1.0
0.5,30,51,1,2,311,-0.17413160190323126,0.0,active_quadratic,1.0
0.5,30,52,1,3,360,-0.38471205133453956,0.0,active_quadratic,1.0
0.5,30,53,1,3,283,-0.13655674278846086,0.0,active_quadratic,1.0
0.5,30,54,1,2,330,0.22232118987795974,0.0,active_quadratic,1.0
0.5,30,55,1,2,291,-0.03605082015510111,0.0,active_quadratic,1.0
0.5,30,56,1,3,278,0.09906041741498647,0.0,active_quadratic,1.0
0.5,30,57,1,3,310,-0.09989196138423564,0.0,active_quadratic,1.0
0.5,30,58,1,3,316,-0.015292693914470273,0.0,active_quadratic,1.0
0.5,30,59,1,3,350,0.7256970911314347,0.0,active_quadratic,1.0
0.5,30,60,1,3,371,0.34011274466602076,0.0,active_quadratic,1.0
0.5,30,61,1,2,327,0.34037261278195946,0.0,active_quadratic,1.0
0.5,30,62,1,2,323,-0.5259518095440254,0.0,active_quadratic,1.0
0.5,30,63,1,2,349,-0.6968063284148703,0.0,active_quadratic,1.0
0.5,30,64,1,2,323,0.7532454575328522,0.0,active_quadratic,1.0
0.5,30,65,1,3,314,0.26369605219493975,0.0,active_quadratic,1.0
0.5,30,66,1,3,283,-0.2482560886458331,0.0,active_quadratic,1.0
0.5,30,67,1,3,309,-0.25731358545911504,0.0,active_quadratic,1.0
0.5,30,68,1,2,347,-0.20504708631009635,0.0,active_quadratic,1.0
0.5,30,69,1,3,297,0.22771701667598782,0.0,active_quadratic,1.0
0.5,30,70,1,3,305,-0.22990573112996995,0.0,active_quadratic,1.0
0.5,30,71,1,2,360,0.6161765203622269,0.0,active_quadratic,1.0
0.5,30,72,1,3,309,0.5780243499783763,0.0,active_quadratic,1.0
0.5,30,73,1,3,322,-0.18224115672942826,0.0,active_quadratic,1.0
0.5,30,74,1,3,324,0.2721273337831172,0.0,active_quadratic,1.0
0.5,30,75,1,2,297,0.19914468836846533,0.0,active_quadratic,1.0
0.5,30,76,1,3,295,-0.43005521298882443,0.0,active_quadratic,1.0
0.5,30,77,1,2,331,0.06626485146029928,0.0,active_quadratic,1.0
0.5,30,78,1,2,426,0.2609088038631442,0.0,active_quadratic,1.0
0.5,30,79,1,3,328,0.4604433962968277,0.0,active_quadratic,1.0
0.5,30,80,1,2,308,-0.41213095289857077,0.0,active_quadratic,1.0
0.5,30,81,1,3,312,0.46925081805470853,0.0,active_quadratic,1.0
0.5,30,82,1,3,357,0.27572664956513526,0.0,active_quadratic,1.0
0.5,30,83,1,2,338,-0.2002058365260572,0.0,active_quadratic,1.0
0.5,30,84,1,2,376,-0.0942332856731385,0.0,active_quadratic,1.0
0.5,30,85,1,2,343,0.035775907675428875,0.0,active_quadratic,1.0
0.5,30,86,1,3,342,0.40840547486063083,0.0,active_quadratic,1.0
0.5,30,87,1,3,292,-0.06510524867208248,0.0,active_quadratic,1.0
0.5,30,88,1,2,310,0.37217715689660424,0.0,active_quadratic,1.0
0.5,30,89,1,3,350,0.3552608158600279,0.0,active_quadratic,1.0
0.5,30,90,1,2,328,-0.27663716242326775,0.0,active_quadratic,1.0
0.5,30,91,1,2,330,0.5529841627614656,0.0,active_quadratic,1.0
0.5,30,92,1,3,358,0.5053019666795026,0.0,active_quadratic,1.0
0.5,30,93,1,2,333,-0.27632472655030615,0.0,active_quadratic,1.0
0.5,30,94,1,2,362,0.7542122348767126,0.0,active_quadratic,1.0
0.5,30,95,1,2,311,0.065818264255183,0.0,active_quadratic,1.0
0.5,30,96,1,2,355,0.030520249749217705,0.0,active_quadratic,1.0
0.5,30,97,1,2,377,-0.34361407985685527,0.0,active_quadratic,1.0
0.5,30,98,1,2,273,0.12303540223383977,0.0,active_quadratic,1.0
0.5,30,99,1,2,328,-0.14246750160209767,0.0,active_quadratic,1.0
0.5,40,0,1,3,413,0.20066269145685495,0.0,active_quadratic,1.0
0.5,40,1,1,3,387,-0.11405151372484842,0.0,active_quadratic,1.0
0.5,40,2,1,3,343,-0.0318204010804055,0.0,active_quadratic,1.0
0.5,40,3,1,2,507,0.13456993249149568,0.0,active_quadratic,1.0
0.5,40,4,1,2,340,-0.0026240326567885525,0.0,active_quadratic,1.0
0.5,40,5,1,2,357,0.4555997585392981,1.7113967228441684,active_quadratic,1.0
0.5,40,6,1,3,578,0.0889848948268892,0.0,active_quadratic,1.0
0.5,40,7,1,3,334,0.3100528784538994,3.342085376300541,active_quadratic,1.0
0.5,40,8,1,2,685,-0.3517955455703089,0.0,active_quadratic,1.0
0.5,40,9,1,3,486,0.6695160928124495,2.7115324838785386,active_quadratic,1.0
0.5,40,10,1,3,757,-0.28082842798325275,0.0,active_quadratic,1.0
0.5,40,11,1,3,306,0.3864278943899019,0.0,active_quadratic,1.0
0.5,40,12,1,3,376,0.48935091696123806,2.8163860282779445,active_quadratic,1.0
0.5,40,13,1,2,359,-0.14479168305574708,0.0,active_quadratic,1.0
0.5,40,14,1,2,615,0.382941629722205,0.0,active_quadratic,1.0
0.5,40,15,1,2,393,-0.39497244153925715,0.0,active_quadratic,1.0
0.5,40,16,1,3,556,0.28873286747933247,0.012692880483781338,active_quadratic,1.0
0.5,40,17,1,2,533,-0.45203878470259895,0.0,active_quadratic,1.0
0.5,40,18,1,2,350,0.43926013720975593,0.0,active_quadratic,1.0
0.5,40,19,1,3,344,0.06496566372133612,0.0,active_quadratic,1.0
0.5,40,20,1,2,394,-0.5182816259093476,0.0,active_quadratic,1.0
0.5,40,21,1,2,483,-0.39664759156622165,0.0,active_quadratic,1.0
0.5,40,22,1,2,393,0.32898717551523954,0.0,active_quadratic,1.0
0.5,40,23,1,3,363,-0.15425159510341982,0.0,active_quadratic,1.0
0.5,40,24,1,3,391,-0.5741639197053395,0.0,active_quadratic,1.0
0.5,40,25,1,3,346,-0.2975019332822205,0.0,active_quadratic,1.0
0.5,40,26,1,2,491,-0.5756544347392971,0.0,active_quadratic,1.0
0.5,40,27,1,2,305,-0.5923566505983365,0.0,active_quadratic,1.0
0.5,40,28,1,3,372,0.18933617165706457,2.319563275691359,active_quadratic,1.0
0.5,40,29,1,3,315,0.06455937121055419,0.0,active_quadratic,1.0
0.5,40,30,1,3,439,-0.27624846413986004,0.0,active_quadratic,1.0
0.5,40,31,1,2,567,-0.5676460141321522,0.0,active_quadratic,1.0
0.5,40,32,1,3,325,0.24313156479492246,0.0,active_quadratic,1.0
0.5,40,33,1,2,376,-0.6127147092921542,0.0,active_quadratic,1.0
0.5,40,34,1,3,376,0.6232448040094041,0.3724783848082247,active_quadratic,1.0
0.5,40,35,1,2,484,0.06233988078358731,0.0,active_quadratic,1.0
0.5,40,36,1,2,404,0.2913585979880215,0.0,active_quadratic,1.0
0.5,40,37,1,3,425,-0.14563256598450858,0.0,active_quadratic,1.0
0.5,40,38,1,2,413,-0.26437575737402774,0.0,active_quadratic,1.0
0.5,40,39,1,2,452,0.2622797575419906,0.0,active_quadratic,1.0
0.5,40,40,1,3,374,-0.7112593973526216,0.0,active_quadratic,1.0
0.5,40,41,1,3,387,0.13572511654644487,0.0,active_quadratic,1.0
0.5,40,42,1,3,343,0.4365522651952463,2.9131317695283796,active_quadratic,1.0
0.5,40,43,1,3,394,-0.30882794120527324,0.0,active_quadratic,1.0
0.5,40,44,1,3,545,0.3472933653842375,0.0,active_quadratic,1.0
0.5,40,45,1,2,435,-0.38753274715915914,0.0,active_quadratic,1.0
0.5,40,46,1,3,331,-0.6461973249488333,0.0,active_quadratic,1.0
0.5,40,47,1,2,419,-0.20319369278365715,0.0,active_quadratic,1.0
0.5,40,48,1,2,293,-0.39908553430141425,0.0,active_quadratic,1.0
0.5,40,49,1,2,329,-0.006708355254738174,0.0,active_quadratic,1.0
0.5,40,50,1,2,354,-0.5337002479042889,0.0,active_quadratic,1.0
0.5,40,51,1,3,361,0.2369017404886577,0.0,active_quadratic,1.0
0.5,40,52,1,3,408,0.34844981911002054,0.0,active_quadratic,1.0
0.5,40,53,1,2,401,0.07281821919247515,0.0,active_quadratic,1.0
0.5,40,54,1,2,293,-0.10299788260300927,0.0,active_quadratic,1.0
0.5,40,55,1,2,328,0.13024147399882507,0.0,active_quadratic,1.0
0.5,40,56,1,2,736,-0.3824217061724491,0.0,active_quadratic,1.0
0.5,40,57,1,2,382,-0.7309458013976717,0.0,active_quadratic,1.0
0.5,40,58,1,3,360,0.013079680677392555,0.0,active_quadratic,1.0
0.5,40,59,1,2,331,0.28425491704612205,0.0,active_quadratic,1.0
0.5,40,60,1,2,360,0.3365629761888348,0.0,active_quadratic,1.0
0.5,40,61,1,3,546,-0.49148608267731786,0.0,active_quadratic,1.0
0.5,40,62,1,3,298,-0.8442577150298016,0.0,active_quadratic,1.0
0.5,40,63,1,2,392,-0.47720679688300977,0.0,active_quadratic,1.0
0.5,40,64,1,2,306,-0.15261028411716895,0.0,active_quadratic,1.0
0.5,40,65,1,2,395,-0.4592082681549797,0.0,active_quadratic,1.0
0.5,40,66,1,3,518,-0.2519006192695137,0.0,active_quadratic,1.0
0.5,40,67,1,3,351,0.2739934181305569,0.0,active_quadratic,1.0
0.5,40,68,1,3,570,-0.18334816529066666,0.0,active_quadratic,1.0
0.5,40,69,1,3,526,-0.3865757535469616,0.0,active_quadratic,1.0
0.5,40,70,1,3,391,0.7454727616236417,2.893367532151847,active_quadratic,1.0
0.5,40,71,1,2,483,0.044454524647971005,0.0,active_quadratic,1.0
0.5,40,72,1,2,473,0.802378390383442,4.471727776572177,active_quadratic,1.0
0.5,40,73,1,2,513,-0.05274990639006881,0.0,active_quadratic,1.0
0.5,40,74,1,2,551,0.15153616639216835,0.0,active_quadratic,1.0
0.5,40,75,1,2,779,-0.11558724522035219,0.0,active_quadratic,1.0
0.5,40,76,1,3,369,-0.03287282587515774,0.0,active_quadratic,1.0
0.5,40,77,1,2,458,-0.3807551545884221,0.0,active_quadratic,1.0
0.5,40,78,1,3,334,0.024062641978375085,0.0,active_quadratic,1.0
0.5,40,79,1,2,585,-0.21694488824337543,0.0,active_quadratic,1.0
0.5,40,80,1,3,313,-0.3382532406052362,0.0,active_quadratic,1.0
0.5,40,81,1,2,418,-0.4013794624335842,0.0,active_quadratic,1.0
0.5,40,82,1,2,399,0.33035218660206733,0.9585325551723849,active_quadratic,1.0
0.5,40,83,1,3,393,-0.37677473906772246,0.0,active_quadratic,1.0
0.5,40,84,1,2,516,0.0015775449386642298,0.0,active_quadratic,1.0
0.5,40,85,1,3,471,0.40269866788698444,0.0,active_quadratic,1.0
0.5,40,86,1,2,586,0.13178894217768458,0.0,active_quadratic,1.0
0.5,40,87,1,3,370,0.27260763804972193,0.0,active_quadratic,1.0
0.5,40,88,1,2,416,-0.22538968244726337,0.0,active_quadratic,1.0
0.5,40,89,1,2,689,-0.6274336437057004,0.0,active_quadratic,1.0
0.5,40,90,1,3,450,-0.28920008458572366,0.0,active_quadratic,1.0
0.5,40,91,1,2,429,0.17240062321167968,0.0,active_quadratic,1.0
0.5,40,92,1,2,366,0.16260001071289168,0.774590157460097,active_quadratic,1.0
0.5,40,93,1,2,437,0.0176094600048355,0.0,active_quadratic,1.0
0.5,40,94,1,2,389,0.32117196818782395,0.0,active_quadratic,1.0
0.5,40,95,1,3,467,0.11989881713191816,0.0,active_quadratic,1.0
0.5,40,96,1,2,365,-0.47130173259062763,0.0,active_quadratic,1.0
0.5,40,97,1,3,315,0.311119027200207,0.0,active_quadratic,1.0
0.5,40,98,1,2,355,-0.31471432605901906,0.0,active_quadratic,1.0
0.5,40,99,1,3,608,-0.40242026795500163,0.0,active_quadratic,1.0
0.5,50,0,1,3,675,0.30951153841213225,0.15499183290823898,active_quadratic,1.0
0.5,50,1,1,2,690,0.7429881722955808,15.84169403457101,active_quadratic,1.0
0.5,50,2,1,3,628,0.6989255684943186,910.0775469009153,active_quadratic,1.0
0.5,50,3,1,2,648,0.8872382413269715,896.2656969917267,active_quadratic,1.0
0.5,50,4,0,0,-1,0.9441784417118181,883.3709371786148,active_quadratic,1.0
0.5,50,5,0,0,-1,0.9985375541776753,939.8379331770872,active_quadratic,1.0
0.5,50,6,0,0,-1,0.9883875799262339,936.5996031267922,active_quadratic,1.0
0.5,50,7,0,0,-1,0.9978054883792605,931.546673829814,active_quadratic,1.0
0.5,50,8,1,2,1059,0.9987252009272035,933.9309955858275,active_quadratic,1.0
0.5,50,9,0,0,-1,0.999999,902.5701739571108,active_quadratic,1.0
0.5,50,10,1,2,1270,0.24466976903878157,15.387420498420314,active_quadratic,1.0
0.5,50,11,0,0,-1,0.999999,956.0367341763645,active_quadratic,1.0
0.5,50,12,1,2,628,0.9962199116882957,940.844467037707,active_quadratic,1.0
0.5,50,13,0,0,-1,0.36102435806610855,931.4901900638315,active_quadratic,1.0
0.5,50,14,0,0,-1,0.9985328717691817,943.2295026199882,active_quadratic,1.0
0.5,50,15,1,2,1317,-0.3868611964130343,20.845870309730312,active_quadratic,1.0
0.5,50,16,1,2,1690,0.9631364073295708,902.6554921674037,active_quadratic,1.0
0.5,50,17,1,2,351,0.9390357633820698,952.3661587932684,active_quadratic,1.0
0.5,50,18,1,2,599,0.9928655393410951,961.28510894756,active_quadratic,1.0
0.5,50,19,1,2,394,0.9960577819086435,930.6657879831946,active_quadratic,1.0
0.5,50,20,0,0,-1,0.9971420216269009,914.7065198243071,active_quadratic,1.0
0.5,50,21,1,2,1046,0.16180491148577578,20.5695154804033,active_quadratic,1.0
0.5,50,22,0,0,-1,0.9985161574125215,945.5798896971011,active_quadratic,1.0
0.5,50,23,1,3,1818,-0.2626982388687271,6.479891064965811,active_quadratic,1.0
0.5,50,24,1,2,661,0.999999,927.5236455393722,active_quadratic,1.0
0.5,50,25,1,2,719,0.9984063149214152,926.8700117309547,active_quadratic,1.0
0.5,50,26,1,2,600,0.9988689242311097,931.2388991559513,active_quadratic,1.0
0.5,50,27,1,2,1013,0.2850277744505418,14.165741973244991,active_quadratic,1.0
0.5,50,28,0,0,-1,0.9544620746215672,925.4708889121496,active_quadratic,1.0
0.5,50,29,1,3,806,0.9938856775732945,956.9982378006412,active_quadratic,1.0
0.5,50,30,1,3,913,0.9699764825396925,954.6558492367564,active_quadratic,1.0
0.5,50,31,0,0,-1,0.999999,944.5634532256195,active_quadratic,1.0
0.5,50,32,1,2,3556,0.8963482435742742,939.131741437364,active_quadratic,1.0
0.5,50,33,1,2,321,0.9291930381857588,914.6621752630688,active_quadratic,1.0
0.5,50,34,1,2,711,-0.25136741050395006,0.0,active_quadratic,1.0
0.5,50,35,0,0,-1,0.999999,891.658317867126,active_quadratic,1.0
0.5,50,36,0,0,-1,0.9987695952613909,940.6299398484706,active_quadratic,1.0
0.5,50,37,1,3,410,0.8356333479942585,952.0000474810562,active_quadratic,1.0
0.5,50,38,0,0,-1,0.9331837877698312,946.3918135437582,active_quadratic,1.0
0.5,50,39,0,0,-1,0.9957380299990994,900.034416757645,active_quadratic,1.0
0.5,50,40,0,0,-1,0.9983221337485114,899.4502249271803,active_quadratic,1.0
0.5,50,41,0,0,-1,0.999999,937.0380002465541,active_quadratic,1.0
0.5,50,42,1,2,2305,0.9814723515255356,948.3568709551084,active_quadratic,1.0
0.5,50,43,1,3,679,0.9887051677303614,913.5047320908164,active_quadratic,1.0
0.5,50,44,1,2,312,0.19569356583173247,156.45962771826999,active_quadratic,1.0
0.5,50,45,1,3,1184,0.6013289367721357,56.13190451449645,active_quadratic,1.0
0.5,50,46,0,0,-1,0.9869249164562198,941.7819587672501,active_quadratic,1.0
0.5,50,47,1,2,1063,0.9546133020341366,910.4948722682755,active_quadratic,1.0
0.5,50,48,0,0,-1,0.7012760924217147,940.3562456511393,active_quadratic,1.0
0.5,50,49,1,3,943,0.988477444233073,724.7528151527156,active_quadratic,1.0
0.5,50,50,1,2,914,0.026248054321873326,0.0,active_quadratic,1.0
0.5,50,51,1,2,4917,-0.079686900195055,3.491341557739551,active_quadratic,1.0
0.5,50,52,1,2,1961,0.8347440906093404,924.6687202811235,active_quadratic,1.0
0.5,50,53,0,0,-1,0.999999,950.4517976727262,active_quadratic,1.0
0.5,50,54,1,3,1385,0.9942104066406917,948.2589415055107,active_quadratic,1.0
