J,mu,seed,collapsed,collapse_type,collapse_step,final_m,final_W,condition,alpha
1.5,20,14,1,2,294,0.31274506791623313,0.0,active_stress,2.0
1.5,20,15,1,2,314,0.22086274639741701,0.0,active_stress,2.0
1.5,20,16,1,1,286,0.1372894079835362,0.0,active_stress,2.0
1.5,20,17,1,3,288,0.14794801265977184,0.0,active_stress,2.0
1.5,20,18,1,3,318,-0.537204278433647,0.0,active_stress,2.0
1.5,20,19,1,2,301,0.6327288244104704,0.0,active_stress,2.0
1.5,20,20,1,3,291,0.17667887870902088,0.0,active_stress,2.0
1.5,20,21,1,2,323,0.6589614749503229,0.0,active_stress,2.0
1.5,20,22,1,3,285,0.9826961552085396,0.0,active_stress,2.0
1.5,20,23,1,3,283,0.04092652939872157,0.0,active_stress,2.0
1.5,20,24,1,2,291,0.2387647079370982,0.0,active_stress,2.0
1.5,20,25,1,2,316,-0.41319272597236356,0.0,active_stress,2.0
1.5,20,26,1,3,289,0.031632167046760626,0.0,active_stress,2.0
1.5,20,27,1,3,295,0.5154481596965631,0.0,active_stress,2.0
1.5,20,28,1,2,288,0.04352546567297694,0.0,active_stress,2.0
1.5,20,29,1,3,294,0.8944713585711725,0.0,active_stress,2.0
1.5,20,30,1,3,330,0.08249114873495282,0.0,active_stress,2.0
1.5,20,31,1,2,299,0.5979377645692378,0.0,active_stress,2.0
1.5,20,32,1,2,303,-0.0823844853203432,0.0,active_stress,2.0
1.5,20,33,1,3,281,0.16722060972956573,0.0,active_stress,2.0
1.5,20,34,1,2,326,0.19902073189122818,0.0,active_stress,2.0
1.5,20,35,1,3,283,0.33704115562525727,0.0,active_stress,2.0
1.5,20,36,1,3,301,-0.08273022949265185,0.0,active_stress,2.0
1.5,20,37,1,3,309,0.240783970534034,0.0,active_stress,2.0
1.5,20,38,1,3,282,0.9684247922096264,0.0,active_stress,2.0
1.5,20,39,1,2,285,0.34852892763538224,0.0,active_stress,2.0
1.5,20,40,1,3,314,0.640691417581049,0.0,active_stress,2.0
1.5,20,41,1,2,308,0.23508628906352363,0.0,active_stress,2.0
1.5,20,42,1,2,274,0.43836003537170914,0.0,active_stress,2.0
1.5,20,43,1,3,300,0.4091722547768635,0.0,active_stress,2.0
1.5,20,44,1,2,273,0.017415924870187012,0.0,active_stress,2.0
1.5,20,45,1,3,286,-0.011067280460051811,0.0,active_stress,2.0
1.5,20,46,1,3,317,-0.19154926792953675,0.0,active_stress,2.0
1.5,20,47,1,2,278,0.32592309544142695,0.0,active_stress,2.0
1.5,20,48,1,3,288,-0.14014260286287375,0.0,active_stress,2.0
1.5,20,49,1,3,292,0.02687595978337244,0.0,active_stress,2.0
1.5,20,50,1,2,288,0.2974462061078475,0.0,active_stress,2.0
1.5,20,51,1,2,305,0.5861391687494599,0.0,active_stress,2.0
1.5,20,52,1,2,309,0.6573774862782703,0.0,active_stress,2.0
1.5,20,53,1,2,289,0.4391872856769479,0.0,active_stress,2.0
1.5,20,54,1,2,288,-0.053647889895325325,0.0,active_stress,2.0
1.5,20,55,1,2,277,0.848637098018989,0.0,active_stress,2.0
1.5,20,56,1,3,334,-0.1948444185611865,0.0,active_stress,2.0
1.5,20,57,1,2,307,0.10564596112951039,0.0,active_stress,2.0
1.5,20,58,1,2,301,-0.19733797250094767,0.0,active_stress,2.0
1.5,20,59,1,3,283,0.615384216772637,0.0,active_stress,2.0
1.5,20,60,1,2,301,0.01051683882062604,0.0,active_stress,2.0
1.5,20,61,1,3,320,0.5616564582300636,0.0,active_stress,2.0
1.5,20,62,1,3,288,-0.4671148148089383,0.0,active_stress,2.0
1.5,20,63,1,2,279,-0.27787083068583257,0.0,active_stress,2.0
1.5,20,64,1,2,289,0.6026916629501974,0.0,active_stress,2.0
1.5,20,65,1,3,288,0.17092132051705275,0.0,active_stress,2.0
1.5,20,66,1,3,301,0.28155048889894246,0.0,active_stress,2.0
1.5,20,67,1,2,308,0.10248452595381279,0.0,active_stress,2.0
1.5,20,68,1,3,308,0.19439061591636378,0.0,active_stress,2.0
1.5,20,69,1,3,280,-0.025873272207128113,0.0,active_stress,2.0
1.5,20,70,1,2,289,0.8626330794268994,0.0,active_stress,2.0
1.5,20,71,1,3,314,0.6777159441981525,0.0,active_stress,2.0
1.5,20,72,1,2,309,0.7939556824048337,0.0,active_stress,2.0
1.5,20,73,1,3,294,0.15451371476615255,0.0,active_stress,2.0
1.5,20,74,1,3,311,-0.5451315422928733,0.0,active_stress,2.0
1.5,20,75,1,3,300,0.2556432210923196,0.0,active_stress,2.0
1.5,20,76,1,3,295,-0.5224692308157954,0.0,active_stress,2.0
1.5,20,77,1,2,311,0.6093414436129941,0.0,active_stress,2.0
1.5,20,78,1,3,304,0.6098562173414452,0.0,active_stress,2.0
1.5,20,79,1,3,285,-0.0034109035405744392,0.0,active_stress,2.0
1.5,20,80,1,2,302,-0.13110844287926515,0.0,active_stress,2.0
1.5,20,81,1,3,316,0.6382504896742376,0.0,active_stress,2.0
1.5,20,82,1,3,295,0.2392395836800577,0.0,active_stress,2.0
1.5,20,83,1,3,284,-0.47344425556764036,0.0,active_stress,2.0
1.5,20,84,1,3,283,0.05460369390942055,0.0,active_stress,2.0
1.5,20,85,1,2,293,0.4278718147606236,0.0,active_stress,2.0
1.5,20,86,1,3,284,0.5278614163510889,0.0,active_stress,2.0
1.5,20,87,1,2,286,0.18818274119524353,0.0,active_stress,2.0
1.5,20,88,1,2,336,0.47457188062089384,0.0,active_stress,2.0
1.5,20,89,1,3,282,0.09111245732575944,0.0,active_stress,2.0
1.5,20,90,1,2,292,0.24869941042066282,0.0,active_stress,2.0
1.5,20,91,1,2,296,-0.3401842932820678,0.0,active_stress,2.0
1.5,20,92,1,3,283,-0.15449085003574844,0.0,active_stress,2.0
1.5,20,93,1,2,283,0.7143046300278936,0.0,active_stress,2.0
1.5,20,94,1,2,287,-0.2824979907069543,0.0,active_stress,2.0
1.5,20,95,1,3,289,0.5553738455301236,0.0,active_stress,2.0
1.5,20,96,1,2,295,0.6921701731099368,0.0,active_stress,2.0
1.5,20,97,1,2,319,-0.10940387701558356,0.0,active_stress,2.0
1.5,20,98,1,3,301,0.3314111236983939,0.0,active_stress,2.0
1.5,20,99,1,3,278,0.999999,0.0,active_stress,2.0
1.5,30,0,1,2,377,0.2241893369337449,0.0,active_stress,2.0
1.5,30,1,1,3,425,0.6478363416484232,0.0,active_stress,2.0
1.5,30,2,1,3,389,0.3773527793742893,0.0,active_stress,2.0
1.5,30,3,1,3,405,-0.002293315110298698,0.0,active_stress,2.0
1.5,30,4,1,3,412,0.9087171013127029,0.0,active_stress,2.0
1.5,30,5,1,2,334,0.5103880595951784,0.0,active_stress,2.0
1.5,30,6,1,3,440,0.15679985364188437,0.0,active_stress,2.0
1.5,30,7,1,3,390,0.9757469803128748,0.0,active_stress,2.0
1.5,30,8,1,2,298,-0.2312855007674206,0.0,active_stress,2.0
1.5,30,9,1,2,384,0.07206923531388254,0.0,active_stress,2.0
1.5,30,10,1,2,358,0.5062158449892189,0.0,active_stress,2.0
1.5,30,11,1,2,387,0.5382931902442809,0.0,active_stress,2.0
1.5,30,12,1,3,344,-0.10552049212858719,0.0,active_stress,2.0
1.5,30,13,1,3,431,-0.29470075540251944,0.0,active_stress,2.0
1.5,30,14,1,3,344,0.5418890343128417,0.0,active_stress,2.0
1.5,30,15,1,3,326,0.3085652121361305,0.0,active_stress,2.0
1.5,30,16,1,3,401,-0.2749614120510848,0.0,active_stress,2.0
1.5,30,17,1,1,396,0.6400573944474943,0.0,active_stress,2.0
1.5,30,18,1,3,445,0.8345985885000928,0.0,active_stress,2.0
1.5,30,19,1,3,324,0.0922192312527439,0.0,active_stress,2.0
1.5,30,20,1,3,374,0.2452799382812575,0.0,active_stress,2.0
1.5,30,21,1,2,382,0.30203854841436195,0.0,active_stress,2.0
1.5,30,22,1,2,399,0.46104713118744156,0.0,active_stress,2.0
1.5,30,23,1,3,324,0.5259749127614065,0.0,active_stress,2.0
1.5,30,24,1,3,353,0.3594999692396175,0.0,active_stress,2.0
1.5,30,25,1,2,345,0.24726245631261579,0.0,active_stress,2.0
1.5,30,26,1,2,330,0.5409043448388305,0.0,active_stress,2.0
1.5,30,27,1,2,349,0.6648079937368909,0.0,active_stress,2.0
1.5,30,28,1,3,411,0.5030901489098504,0.0,active_stress,2.0
1.5,30,29,1,2,312,-0.17552217007652035,0.0,active_stress,2.0
1.5,30,30,1,3,343,-0.21332902568104156,0.0,active_stress,2.0
1.5,30,31,1,3,424,-0.4546380153407068,0.0,active_stress,2.0
1.5,30,32,1,2,351,0.40275544340280145,0.0,active_stress,2.0
1.5,30,33,1,3,370,0.7168927755479858,0.0,active_stress,2.0
1.5,30,34,1,3,340,-0.10942527390536753,0.0,active_stress,2.0
1.5,30,35,1,2,346,0.11413087715461676,0.0,active_stress,2.0
1.5,30,36,1,2,314,0.2547063391426499,0.0,active_stress,2.0
1.5,30,37,1,3,359,-0.7589660072245101,0.0,active_stress,2.0
1.5,30,38,1,3,392,0.38756202047150823,0.0,active_stress,2.0
1.5,30,39,1,3,420,-0.14440402332988617,0.0,active_stress,2.0
1.5,30,40,1,2,427,0.05240623820951948,0.0,active_stress,2.0
1.5,30,41,1,3,360,-0.20988503373307044,0.0,active_stress,2.0
1.5,30,42,1,3,308,0.7711748288427338,0.0,active_stress,2.0
1.5,30,43,1,3,299,0.6681079815667433,0.0,active_stress,2.0
1.5,30,44,1,2,369,0.0018403963123376776,0.0,active_stress,2.0
1.5,30,45,1,3,341,0.09951601441654401,0.0,active_stress,2.0
1.5,30,46,1,2,377,0.6275564206787304,0.0,active_stress,2.0
1.5,30,47,1,3,384,0.08079520256102456,0.0,active_stress,2.0
1.5,30,48,1,2,368,-0.09232494617898027,0.0,active_stress,2.0
1.5,30,49,1,2,381,0.010970601930185522,0.0,active_stress,2.0
1.5,30,50,1,2,300,0.8053838054692608,0.0,active_stress,2.0
1.5,30,51,1,3,332,0.7581774003486296,0.0,active_stress,2.0
1.5,30,52,1,3,400,0.5910151791983227,0.0,active_stress,2.0
1.5,30,53,1,2,341,0.9385217991106808,0.0,active_stress,2.0
1.5,30,54,1,3,428,0.15880046611948836,0.0,active_stress,2.0
1.5,30,55,1,2,307,0.5188756215792679,0.0,active_stress,2.0
1.5,30,56,1,2,403,-0.2641970812520568,0.0,active_stress,2.0
1.5,30,57,1,3,394,0.1220440979933792,0.0,active_stress,2.0
1.5,30,58,1,3,477,0.40289456446897537,0.0,active_stress,2.0
1.5,30,59,1,2,339,0.5210777661578515,0.0,active_stress,2.0
1.5,30,60,1,3,365,0.3034857845608652,0.0,active_stress,2.0
1.5,30,61,1,3,374,-0.1888352792253248,0.0,active_stress,2.0
1.5,30,62,1,2,582,0.181090040178581,0.0,active_stress,2.0
1.5,30,63,1,3,414,-0.07516497871306436,0.0,active_stress,2.0
1.5,30,64,1,3,435,0.01818274902822388,0.0,active_stress,2.0
1.5,30,65,1,2,322,0.4742946789967216,0.0,active_stress,2.0
1.5,30,66,1,3,297,0.0767817253295054,0.0,active_stress,2.0
1.5,30,67,1,3,308,0.794416199838838,0.0,active_stress,2.0
1.5,30,68,1,3,404,0.43404943469652457,0.0,active_stress,2.0
1.5,30,69,1,3,291,-0.3104904609515973,0.0,active_stress,2.0
1.5,30,70,1,2,321,-0.054394674177920654,0.0,active_stress,2.0
1.5,30,71,1,3,413,0.4059534753872206,0.0,active_stress,2.0
1.5,30,72,1,3,377,0.1196845524113026,0.0,active_stress,2.0
1.5,30,73,1,2,449,-0.5299613567070833,0.0,active_stress,2.0
1.5,30,74,1,3,441,0.23743505533884526,0.0,active_stress,2.0
1.5,30,75,1,3,319,0.526796736893878,0.0,active_stress,2.0
1.5,30,76,1,3,341,0.5714943706548687,0.0,active_stress,2.0
1.5,30,77,1,3,299,0.29191516429264636,0.0,active_stress,2.0
1.5,30,78,1,2,391,-0.024530758338971954,0.0,active_stress,2.0
1.5,30,79,1,2,398,0.2909852697769151,0.0,active_stress,2.0
1.5,30,80,1,3,319,-0.27477054061673717,0.0,active_stress,2.0
1.5,30,81,1,2,590,-0.11241396590295905,0.0,active_stress,2.0
1.5,30,82,1,2,335,0.5689590968853478,0.0,active_stress,2.0
1.5,30,83,1,3,388,0.866160515992148,0.0,active_stress,2.0
1.5,30,84,1,3,362,0.550216330869838,0.0,active_stress,2.0
1.5,30,85,1,2,345,0.6676516687363818,0.0,active_stress,2.0
1.5,30,86,1,3,309,0.622319346605257,0.0,active_stress,2.0
1.5,30,87,1,2,418,0.8589034596644209,0.0,active_stress,2.0
1.5,30,88,1,2,309,0.4654303616447444,0.0,active_stress,2.0
1.5,30,89,1,2,346,0.3466555816025685,0.0,active_stress,2.0
1.5,30,90,1,3,333,0.7959773216043524,0.0,active_stress,2.0
1.5,30,91,1,2,366,0.20327662298416638,0.0,active_stress,2.0
1.5,30,92,1,1,299,0.7584544617657702,0.0,active_stress,2.0
1.5,30,93,1,3,315,-0.4206549500337262,0.0,active_stress,2.0
1.5,30,94,1,3,320,0.22221028966230782,0.0,active_stress,2.0
1.5,30,95,1,3,406,-0.13396749646254968,0.0,active_stress,2.0
1.5,30,96,1,2,380,0.8360387721068283,0.0,active_stress,2.0
1.5,30,97,1,3,493,-0.07059213124163925,0.0,active_stress,2.0
1.5,30,98,1,2,367,0.8976969076718344,0.0,active_stress,2.0
1.5,30,99,1,2,310,0.5101216335949017,0.0,active_stress,2.0
1.5,40,0,1,3,1646,-0.3050475268529089,0.0,active_stress,2.0
1.5,40,1,1,3,431,0.33247866116079655,1.6241744467914525,active_stress,2.0
1.5,40,2,1,3,909,0.04773249658911229,35.43024244378334,active_stress,2.0
1.5,40,3,1,3,1672,0.06731201450227661,0.0,active_stress,2.0
1.5,40,4,1,2,832,0.5637041125735183,4.1478550433575645,active_stress,2.0
1.5,40,5,1,2,689,0.28228531888054537,0.0,active_stress,2.0
1.5,40,6,1,3,582,0.622189407502126,22.396001021770807,active_stress,2.0
1.5,40,7,1,3,1356,-0.004821067065074278,0.0,active_stress,2.0
1.5,40,8,1,3,1203,-0.12622702773441358,0.0,active_stress,2.0
1.5,40,9,1,3,932,0.20786158512697475,26.86265517741831,active_stress,2.0
1.5,40,10,1,2,5966,0.5198451430629772,0.4134506087502204,active_stress,2.0
1.5,40,11,1,3,1385,0.3350679985523931,0.0,active_stress,2.0
1.5,40,12,1,2,2993,0.8620403465341009,83.54680054057903,active_stress,2.0
1.5,40,13,0,0,-1,0.4895323657435216,160.6885732897439,active_stress,2.0
1.5,40,14,1,2,665,0.4433179594694773,0.0,active_stress,2.0
1.5,40,15,1,2,907,0.7371296442020066,5.613087746014417,active_stress,2.0
1.5,40,16,1,3,827,0.6612005944195124,4.695474990483769,active_stress,2.0
1.5,40,17,1,3,671,0.9945200726667306,337.3760332910914,active_stress,2.0
1.5,40,18,1,3,1175,0.8822954589397797,22.509517441877975,active_stress,2.0
1.5,40,19,1,2,1357,0.9584171508501744,339.19945854961446,active_stress,2.0
1.5,40,20,1,3,339,-0.30095998132915186,0.0,active_stress,2.0
1.5,40,21,1,1,369,-0.10636772563720345,0.0,active_stress,2.0
1.5,40,22,1,3,1769,0.24852136823624116,0.0,active_stress,2.0
1.5,40,23,1,2,451,0.3812219611998698,0.2761625995030177,active_stress,2.0
1.5,40,24,1,3,435,0.28028191117047924,0.0,active_stress,2.0
1.5,40,25,1,3,557,0.3248835128265986,34.699632592013295,active_stress,2.0
1.5,40,26,1,3,794,0.9037697320810498,20.971441298432083,active_stress,2.0
1.5,40,27,1,3,1367,0.18395321822428434,0.0,active_stress,2.0
1.5,40,28,1,2,5048,0.028182840195296533,0.0,active_stress,2.0
1.5,40,29,0,0,-1,0.9790737913436848,367.6228741281181,active_stress,2.0
1.5,40,30,1,2,432,-0.24767573352379216,1.3729377843248074,active_stress,2.0
1.5,40,31,1,2,778,0.179795303191955,0.0,active_stress,2.0
1.5,40,32,1,3,1679,0.7801141570417638,63.238678226657804,active_stress,2.0
1.5,40,33,1,3,500,-0.026119824458284507,13.47045559431391,active_stress,2.0
1.5,40,34,1,2,639,0.5337205625173541,179.69462308827926,active_stress,2.0
1.5,40,35,1,2,1826,-0.5953715692410316,0.0,active_stress,2.0
1.5,40,36,1,2,337,0.501278549836701,0.028793895549861403,active_stress,2.0
1.5,40,37,1,2,1066,0.48521820826552775,195.67446176454254,active_stress,2.0
1.5,40,38,1,2,1779,0.39998974195639414,178.30140882060093,active_stress,2.0
1.5,40,39,1,2,537,0.15652575749661202,5.013393971923405,active_stress,2.0
1.5,40,40,1,3,1800,0.9955828079378154,388.8449329721147,active_stress,2.0
1.5,40,41,1,2,504,0.29844504324250876,0.0,active_stress,2.0
1.5,40,42,1,2,869,0.42019204693459145,0.23536968871610248,active_stress,2.0
1.5,40,43,1,2,1623,0.3588299771871821,0.0,active_stress,2.0
1.5,40,44,1,3,1114,0.8847207137681379,58.786125915380296,active_stress,2.0
1.5,40,45,1,2,1127,0.4496273422179543,39.41458945442757,active_stress,2.0
1.5,40,46,1,2,5680,0.780203146897606,109.70614034426171,active_stress,2.0
1.5,40,47,1,3,1036,0.4073864081389841,11.50631020815423,active_stress,2.0
1.5,40,48,0,0,-1,0.8269856859864998,365.5574067005486,active_stress,2.0
1.5,40,49,1,3,543,-0.3956202426231629,59.882337882038584,active_stress,2.0
1.5,40,50,1,3,763,0.9298619198462755,380.2953291207528,active_stress,2.0
1.5,40,51,1,2,1505,0.5442356496524708,0.044235649652470954,active_stress,2.0
1.5,40,52,1,3,780,0.7422956781166544,404.81102717533236,active_stress,2.0
1.5,40,53,1,3,844,-0.012679020523861162,0.0,active_stress,2.0
1.5,40,54,1,2,791,-0.058263096377630094,0.0,active_stress,2.0
1.5,40,55,1,2,1413,0.32147491151490776,0.0,active_stress,2.0
1.5,40,56,1,3,385,0.48613228754771975,18.445673507876663,active_stress,2.0
1.5,40,57,1,3,674,0.2983144961940396,1.8111420927385722,active_stress,2.0
1.5,40,58,1,3,1009,0.6495916602716473,29.45854290860411,active_stress,2.0
1.5,40,59,1,2,905,0.38711763437623953,0.0,active_stress,2.0
1.5,40,60,1,3,1939,-0.07973529380006503,0.0,active_stress,2.0
1.5,40,61,1,3,997,0.5533935749124009,92.6248937150734,active_stress,2.0
1.5,40,62,1,2,723,0.6513040422173995,33.03042921247507,active_stress,2.0
1.5,40,63,1,2,865,0.4166971861610524,22.42568093180833,active_stress,2.0
1.5,40,64,1,2,1084,0.25626447760812604,0.0,active_stress,2.0
1.5,40,65,1,2,883,0.28746230298449094,4.2952312449760885,active_stress,2.0
1.5,40,66,1,2,997,0.6700887961345399,1.4409116173701964,active_stress,2.0
1.5,40,67,1,2,1107,0.1678925738060801,0.0,active_stress,2.0
1.5,40,68,0,0,-1,0.7996348240113176,319.53702245121497,active_stress,2.0
1.5,40,69,1,2,1522,-0.028728764772692525,5.940283398945939,active_stress,2.0
1.5,40,70,1,3,638,-0.06139661753826533,0.0,active_stress,2.0
1.5,40,71,1,3,1003,0.4999940106886934,16.891884960845495,active_stress,2.0
1.5,40,72,1,3,826,0.3061284164641344,243.26938501752343,active_stress,2.0
1.5,40,73,1,3,7685,0.48360559301631256,6.911512313384479,active_stress,2.0
1.5,40,74,1,3,2339,-0.2697354595487512,0.0,active_stress,2.0
1.5,40,75,1,2,759,0.8354415146795331,3.392599677494821,active_stress,2.0
1.5,40,76,1,2,972,0.020103942263552332,0.0,active_stress,2.0
1.5,40,77,1,3,621,-0.33312735199505816,0.0,active_stress,2.0
1.5,40,78,1,2,956,0.5544014964739955,66.66850715380211,active_stress,2.0
1.5,40,79,1,3,477,0.8250811030058037,24.626465448640054,active_stress,2.0
1.5,40,80,1,2,1254,0.5540271878730817,0.4282663091075044,active_stress,2.0
1.5,40,81,1,3,732,0.9330013827945873,378.8879685838218,active_stress,2.0
1.5,40,82,1,2,846,0.12180536052861454,0.0,active_stress,2.0
1.5,40,83,1,2,1165,-0.003820115472604746,35.10258330137836,active_stress,2.0
1.5,40,84,1,3,2288,0.8425986567526421,6.967518883299513,active_stress,2.0
1.5,40,85,1,2,880,0.15552046703585787,0.0,active_stress,2.0
1.5,40,86,1,3,1069,0.33556092168065443,75.72589809415528,active_stress,2.0
1.5,40,87,1,2,1203,-0.31608135835042156,0.0,active_stress,2.0
1.5,40,88,1,2,2752,-0.16558113095439098,0.0,active_stress,2.0
1.5,40,89,1,2,527,0.442905015496128,6.421694502005588,active_stress,2.0
1.5,40,90,1,3,1061,0.47339970168660267,0.0,active_stress,2.0
1.5,40,91,1,3,488,0.9948336878740227,353.9119068887777,active_stress,2.0
1.5,40,92,1,3,3206,0.9182274257450936,12.063928594636531,active_stress,2.0
1.5,40,93,1,3,801,0.9494312533967358,63.42558387534517,active_stress,2.0
1.5,40,94,0,0,-1,0.942888832324903,391.61131213683484,active_stress,2.0
1.5,40,95,1,2,340,0.9039761162403575,20.170031536594966,active_stress,2.0
1.5,40,96,1,3,385,0.5777834685460365,51.17576783092753,active_stress,2.0
1.5,40,97,0,0,-1,0.9957845568912194,407.9409517007963,active_stress,2.0
1.5,40,98,1,2,890,-0.14019821341043917,0.0,active_stress,2.0
1.5,40,99,1,3,2260,0.999999,300.0320110854505,active_stress,2.0
1.5,50,0,0,0,-1,0.9835188235229638,962.9482476772635,active_stress,2.0
1.5,50,1,0,0,-1,0.9996081861404917,929.0056681166091,active_stress,2.0
1.5,50,2,0,0,-1,0.9996401125537492,978.9198575668007,active_stress,2.0
1.5,50,3,0,0,-1,0.9993394896298764,967.7379850089188,active_stress,2.0
1.5,50,4,0,0,-1,0.9627813650225003,963.0122153609038,active_stress,2.0
1.5,50,5,0,0,-1,0.9855953396313772,976.113670935304,active_stress,2.0
1.5,50,6,0,0,-1,0.9337195526324258,961.0637043715532,active_stress,2.0
1.5,50,7,0,0,-1,0.999999,966.5599878675325,active_stress,2.0
1.5,50,8,0,0,-1,0.9914541531018309,961.637621336336,active_stress,2.0
1.5,50,9,0,0,-1,0.9882956906578021,959.9348985338081,active_stress,2.0
1.5,50,10,0,0,-1,0.07348242381318595,954.1001831363811,active_stress,2.0
1.5,50,11,0,0,-1,0.999999,942.8884058280686,active_stress,2.0
1.5,50,12,0,0,-1,0.9994682397152953,967.4042917114679,active_stress,2.0
1.5,50,13,0,0,-1,0.8758795028821657,949.7009466534298,active_stress,2.0
1.5,50,14,0,0,-1,0.6631077471625315,959.9812658893567,active_stress,2.0
1.5,50,15,0,0,-1,0.9970086314695945,939.8074963810625,active_stress,2.0
1.5,50,16,0,0,-1,0.999999,968.5414351306908,active_stress,2.0
1.5,50,17,0,0,-1,0.999236514503744,953.5016799508729,active_stress,2.0
1.5,50,18,0,0,-1,0.9905377966012269,967.7999441764658,active_stress,2.0
1.5,50,19,0,0,-1,0.9948007584075638,944.7646137571151,active_stress,2.0
1.5,50,20,0,0,-1,0.9904767902061498,966.1715055585491,active_stress,2.0
1.5,50,21,0,0,-1,0.999999,943.1611528116082,active_stress,2.0
1.5,50,22,0,0,-1,0.9851804725826108,968.8191142903721,active_stress,2.0
1.5,50,23,0,0,-1,0.999999,952.887534480767,active_stress,2.0
1.5,50,24,0,0,-1,0.9903662324094956,978.706689946989,active_stress,2.0
1.5,50,25,0,0,-1,0.999999,924.7706259165727,active_stress,2.0
1.5,50,26,0,0,-1,0.9995883145004636,961.3939559270751,active_stress,2.0
1.5,50,27,0,0,-1,0.9993108045197062,934.3983479456366,active_stress,2.0
1.5,50,28,0,0,-1,0.9394634825061544,967.0485618241917,active_stress,2.0
1.5,50,29,0,0,-1,0.9427971586198806,943.6258573601498,active_stress,2.0
1.5,50,30,0,0,-1,0.9807122148687156,948.2005780757859,active_stress,2.0
1.5,50,31,0,0,-1,0.999465516715595,963.169204435635,active_stress,2.0
1.5,50,32,0,0,-1,0.9620666991212616,947.899521181524,active_stress,2.0
1.5,50,33,0,0,-1,0.9369823883166214,943.8444126361262,active_stress,2.0
1.5,50,34,0,0,-1,0.9993797514152207,954.5604085731538,active_stress,2.0
1.5,50,35,0,0,-1,0.9994026771039882,963.3510552842719,active_stress,2.0
1.5,50,36,0,0,-1,0.9995854659738713,976.1777754495563,active_stress,2.0
1.5,50,37,0,0,-1,0.9993881166056678,937.1212492029291,active_stress,2.0
1.5,50,38,0,0,-1,0.9810875002053266,974.73631369054,active_stress,2.0
1.5,50,39,0,0,-1,0.9891216651024046,968.1097998358126,active_stress,2.0
1.5,50,40,0,0,-1,0.9718356880232559,962.9859050917861,active_stress,2.0
1.5,50,41,0,0,-1,0.999999,952.5599614152635,active_stress,2.0
1.5,50,42,0,0,-1,0.999788005469631,947.7042577189351,active_stress,2.0
1.5,50,43,0,0,-1,0.972463159377685,965.600981317794,active_stress,2.0
1.5,50,44,0,0,-1,0.9995805232663746,968.8758905801968,active_stress,2.0
1.5,50,45,0,0,-1,0.999999,964.6970950519815,active_stress,2.0
1.5,50,46,0,0,-1,0.9967500046571008,961.8978571859598,active_stress,2.0
1.5,50,47,0,0,-1,0.9994728010547149,966.9679722519991,active_stress,2.0
1.5,50,48,0,0,-1,0.9908611403258611,956.007492531397,active_stress,2.0
1.5,50,49,0,0,-1,0.97359845503787,965.7841033442099,active_stress,2.0
1.5,50,50,0,0,-1,0.999999,966.3883966860377,active_stress,2.0
1.5,50,51,0,0,-1,0.8566173201752944,941.4641111891597,active_stress,2.0
1.5,50,52,0,0,-1,0.9986861382638901,961.2558584818023,active_stress,2.0
1.5,50,53,0,0,-1,0.999999,937.8227331917681,active_stress,2.0
1.5,50,54,0,0,-1,0.9994754924843108,959.3330940855313,active_stress,2.0
1.5,50,55,0,0,-1,0.9935900899280811,965.2840449682952,active_stress,2.0
1.5,50,56,0,0,-1,0.9995060202801265,959.4150930563815,active_stress,2.0
1.5,50,57,0,0,-1,0.999319678296634,959.8084511082757,active_stress,2.0
1.5,50,58,0,0,-1,0.992149918878208,964.8989892396573,active_stress,2.0
1.5,50,59,0,0,-1,0.9650560322164728,979.48713968937,active_stress,2.0
1.5,50,60,0,0,-1,0.999999,954.0857320744248,active_stress,2.0
1.5,50,61,0,0,-1,0.9997052488073128,956.0879699683709,active_stress,2.0
1.5,50,62,0,0,-1,0.9698079137254846,973.4669310593088,active_stress,2.0
1.5,50,63,0,0,-1,0.999999,955.1967930170852,active_stress,2.0
1.5,50,64,0,0,-1,0.9993786453035157,972.8006173993558,active_stress,2.0
1.5,50,65,0,0,-1,0.9952602619137999,970.4274523740226,active_stress,2.0
1.5,50,66,0,0,-1,0.9727464366676108,946.427597566301,active_stress,2.0
1.5,50,67,0,0,-1,0.9986434969200696,966.6647692169092,active_stress,2.0
1.5,50,68,0,0,-1,0.999999,944.4768315113176,active_stress,2.0
1.5,50,69,0,0,-1,0.999999,954.2740073920072,active_stress,2.0
1.5,50,70,0,0,-1,0.9951058948038682,978.6785809754384,active_stress,2.0
1.5,50,71,0,0,-1,0.9994391740878343,960.5676337465376,active_stress,2.0
1.5,50,72,0,0,-1,0.9941773982645379,970.7211914595829,active_stress,2.0
1.5,50,73,0,0,-1,0.9818868096012985,937.0983243442852,active_stress,2.0
1.5,50,74,0,0,-1,0.8426762488198899,968.0755667096639,active_stress,2.0
1.5,50,75,0,0,-1,0.999999,971.5772716267189,active_stress,2.0
1.5,50,76,0,0,-1,0.5252258055319624,960.0836851972856,active_stress,2.0
1.5,50,77,0,0,-1,0.999999,957.5790644636653,active_stress,2.0
1.5,50,78,1,3,1035,0.9996203479435763,939.1715554601667,active_stress,2.0
1.5,50,79,0,0,-1,0.999999,957.0963941025087,active_stress,2.0
1.5,50,80,0,0,-1,0.9985679560906068,970.957881258461,active_stress,2.0
1.5,50,81,0,0,-1,0.999999,981.6794045213666,active_stress,2.0
