ramp_steps,mult,seed_idx,collapsed,collapse_step,collapse_J,collapse_type,final_m,final_wealth
2000,65,30,0,-1,,0,0.999886684682338,1725.890304231474
2000,65,31,0,-1,,0,0.9869054662153072,1706.7945797707375
2000,65,32,0,-1,,0,0.9997025826366345,1723.0694308609304
2000,65,33,0,-1,,0,0.999999,1734.8998230312384
2000,65,34,0,-1,,0,0.9970301380845065,1714.3758497394615
2000,65,35,0,-1,,0,0.999999,1728.7698156514462
2000,65,36,0,-1,,0,0.9797056095347637,1717.5122704947908
2000,65,37,0,-1,,0,0.999999,1706.0824740495054
2000,65,38,0,-1,,0,0.999999,1714.433905979698
2000,65,39,0,-1,,0,0.999999,1729.9927871604111
2000,65,40,0,-1,,0,0.9611125263468172,1739.017240132469
2000,65,41,0,-1,,0,0.999999,1734.618971758559
2000,65,42,0,-1,,0,0.999999,1726.84797559185
2000,65,43,0,-1,,0,0.9977256403343733,1735.2741774189826
2000,65,44,0,-1,,0,0.999999,1725.3084653731278
2000,65,45,0,-1,,0,0.9999927768271759,1733.2053144918743
2000,65,46,0,-1,,0,0.999999,1726.6995560028404
2000,65,47,0,-1,,0,0.9831709285886412,1714.0436241263142
2000,65,48,0,-1,,0,0.999999,1737.8602070316642
2000,65,49,0,-1,,0,0.9999102999032805,1736.2929693858398
2000,65,50,0,-1,,0,0.9997884589108194,1730.2904508665763
2000,65,51,0,-1,,0,0.999999,1725.4897069815843
2000,65,52,0,-1,,0,0.9996335375429634,1701.3790864182827
2000,65,53,0,-1,,0,0.999999,1732.4790047443614
2000,65,54,0,-1,,0,0.999999,1704.39617847336
2000,65,55,0,-1,,0,0.9981626485783627,1685.8652669871017
2000,65,56,0,-1,,0,0.9043106703969483,1715.9987322739255
2000,65,57,0,-1,,0,0.999999,1718.4800097060752
2000,65,58,0,-1,,0,0.999999,1718.230168161303
2000,65,59,0,-1,,0,0.9932586373268185,1720.1264654581441
2000,65,60,0,-1,,0,0.999999,1731.1660959833075
2000,65,61,0,-1,,0,0.9999023847607466,1720.3101382157054
2000,65,62,0,-1,,0,0.999999,1720.2980930009035
2000,65,63,0,-1,,0,0.9915865052414922,1736.781962565466
2000,65,64,0,-1,,0,0.9980134678233211,1721.510590628613
2000,65,65,0,-1,,0,0.9999118193216782,1734.3722638953116
2000,65,66,0,-1,,0,0.9953631618632196,1735.7669694180204
2000,65,67,0,-1,,0,0.9569699495984014,1731.5479723868455
2000,65,68,0,-1,,0,0.9981518105642961,1737.9284700677294
2000,65,69,0,-1,,0,0.999999,1712.7633793524667
2000,65,70,0,-1,,0,0.999999,1732.8488760577911
2000,65,71,1,337,1.2582499999999999,2,0.9997748051706172,1716.9226608755923
2000,65,72,0,-1,,0,0.9985792099924783,1704.1165387906417
2000,65,73,0,-1,,0,0.999999,1719.630485047027
2000,65,74,0,-1,,0,0.999999,1734.693180730139
2000,65,75,0,-1,,0,0.9999448782467865,1725.2727102940917
2000,65,76,0,-1,,0,0.999999,1712.055531338161
2000,65,77,0,-1,,0,0.999999,1730.7706414139934
2000,65,78,0,-1,,0,0.9775467571672906,1724.8273823900831
2000,65,79,0,-1,,0,0.9999463427978974,1726.341880442057
2000,65,80,0,-1,,0,0.999999,1730.2674895984298
2000,65,81,0,-1,,0,0.9999061653277642,1733.002979412748
2000,65,82,0,-1,,0,0.9469317176754186,1736.1153469423652
2000,65,83,0,-1,,0,0.9936674574080772,1727.7216469019072
2000,65,84,0,-1,,0,0.999999,1711.8449025164807
2000,65,85,0,-1,,0,0.999999,1726.5673447951567
2000,65,86,0,-1,,0,0.9965248081321675,1725.0637502641332
2000,65,87,0,-1,,0,0.9998879553963225,1737.5728005616143
2000,65,88,0,-1,,0,0.9999763948965245,1707.3186340876643
2000,65,89,0,-1,,0,0.997503264999796,1725.154406346409
2000,65,90,0,-1,,0,0.999999,1718.7967597534323
2000,65,91,0,-1,,0,0.999999,1678.5397321305434
2000,65,92,0,-1,,0,0.999999,1723.1158082207444
2000,65,93,0,-1,,0,0.999999,1727.6979916001712
2000,65,94,0,-1,,0,0.999999,1730.7285500988069
2000,65,95,0,-1,,0,0.999999,1741.5684498021506
2000,65,96,0,-1,,0,0.999999,1734.9568364231816
2000,65,97,0,-1,,0,0.7951133193237864,1701.2280821850875
2000,65,98,0,-1,,0,0.999999,1735.6953929638498
2000,65,99,0,-1,,0,0.9999401792300507,1730.0814383552893
2000,70,0,0,-1,,0,0.999999,1968.3015137630678
2000,70,1,0,-1,,0,0.993159831827219,1981.9797295956726
2000,70,2,0,-1,,0,0.9692005016576751,1973.819608549248
2000,70,3,0,-1,,0,0.9750782170571833,1964.4511345918393
2000,70,4,0,-1,,0,0.8688386775136112,1980.5493574543293
2000,70,5,0,-1,,0,0.999999,1951.1950793272247
2000,70,6,0,-1,,0,0.999999,1983.6221300443542
2000,70,7,0,-1,,0,0.9999618440650814,1961.0037360332165
2000,70,8,0,-1,,0,0.9998509950279334,1975.3396487334605
2000,70,9,0,-1,,0,0.999999,1978.5161940231385
2000,70,10,0,-1,,0,0.997985934996729,1967.3030489254168
2000,70,11,0,-1,,0,0.999957712319477,1962.7860262185272
2000,70,12,0,-1,,0,0.999999,1893.7758451480745
2000,70,13,0,-1,,0,0.999999,1952.6877080716858
2000,70,14,0,-1,,0,0.9951417454890344,1964.8937193431307
2000,70,15,0,-1,,0,0.9336580808740897,1966.8315278077644
2000,70,16,0,-1,,0,0.9999835360681472,1972.1864381254725
2000,70,17,0,-1,,0,0.9987340800139083,1961.417150643988
2000,70,18,0,-1,,0,0.9992868180223157,1981.3003939479602
2000,70,19,0,-1,,0,0.989646851199587,1987.1650484252516
2000,70,20,0,-1,,0,0.999955706384009,1962.0460599942278
2000,70,21,0,-1,,0,0.999999,1949.5168441321882
2000,70,22,0,-1,,0,0.9998163097278379,1982.8612237070229
2000,70,23,0,-1,,0,0.9999240488687127,1982.6119316089516
2000,70,24,0,-1,,0,0.999999,1968.166518168069
2000,70,25,0,-1,,0,0.999999,1974.0649070201935
2000,70,26,0,-1,,0,0.9999869090074571,1986.866129820524
2000,70,27,0,-1,,0,0.9018700319738145,1981.4857125721903
2000,70,28,0,-1,,0,0.999999,1958.7751656036992
2000,70,29,0,-1,,0,0.999999,1985.9801316289559
2000,70,30,0,-1,,0,0.9965868448643097,1978.4688492646646
2000,70,31,0,-1,,0,0.999999,1972.6129885436103
2000,70,32,0,-1,,0,0.999999,1967.4278304664288
2000,70,33,0,-1,,0,0.999980615063507,1970.0278833545888
2000,70,34,0,-1,,0,0.9785887630489746,1956.1430584546774
2000,70,35,0,-1,,0,0.8161647794067144,1973.9596762576573
2000,70,36,0,-1,,0,0.999999,1942.5954328693779
2000,70,37,0,-1,,0,0.999999,1983.1916321749889
2000,70,38,0,-1,,0,0.999999,1979.038763360905
2000,70,39,0,-1,,0,0.999999,1974.6466649239599
2000,70,40,0,-1,,0,0.9990752628927987,1966.1736363934788
2000,70,41,0,-1,,0,0.999999,1980.5354717570585
2000,70,42,0,-1,,0,0.999999,1956.4261607252597
2000,70,43,0,-1,,0,0.9791631574156343,1982.4544475731052
2000,70,44,0,-1,,0,0.999999,1973.7923055458862
2000,70,45,0,-1,,0,0.9998054829133146,1978.6312352928478
2000,70,46,0,-1,,0,0.9906795994314489,1980.1704159036208
2000,70,47,0,-1,,0,0.999999,1982.2506006808592
2000,70,48,0,-1,,0,0.8660959641759117,1986.1663172085423
2000,70,49,0,-1,,0,0.999999,1986.2690608326145
2000,70,50,0,-1,,0,0.9893755362440163,1979.8731243866484
2000,70,51,0,-1,,0,0.9998145170124328,1984.943610494825
2000,70,52,0,-1,,0,0.999999,1977.8505165929434
2000,70,53,0,-1,,0,0.8523472990030468,1961.0359506662724
2000,70,54,0,-1,,0,0.999999,1970.389320378092
2000,70,55,0,-1,,0,0.9874212686970266,1984.809388913173
2000,70,56,0,-1,,0,0.999999,1982.6796066473723
2000,70,57,0,-1,,0,0.9794658351096911,1968.2654561166019
2000,70,58,0,-1,,0,0.999999,1976.9221734386765
2000,70,59,0,-1,,0,0.999999,1972.7333893788984
2000,70,60,0,-1,,0,0.990690924099625,1956.096737865752
2000,70,61,0,-1,,0,0.9998366021285792,1987.2920556679533
2000,70,62,0,-1,,0,0.999999,1968.2893628027994
2000,70,63,0,-1,,0,0.999325410476811,1972.2657105708722
2000,70,64,0,-1,,0,0.999999,1977.241301689174
2000,70,65,0,-1,,0,0.999999,1979.6324876136093
2000,70,66,0,-1,,0,0.9993365467546217,1964.9013907858575
2000,70,67,0,-1,,0,0.9996702624472394,1975.2004130153982
2000,70,68,0,-1,,0,0.9998605691250937,1970.1153532225555
2000,70,69,0,-1,,0,0.9976236417174833,1962.3066367669248
2000,70,70,0,-1,,0,0.999999,1921.4669215738993
2000,70,71,0,-1,,0,0.9997607612232179,1985.5944482101252
2000,70,72,0,-1,,0,0.9999979840689541,1978.162322504927
2000,70,73,0,-1,,0,0.9998794029763847,1983.3953010925377
2000,70,74,0,-1,,0,0.9893998941876498,1986.7473836170254
2000,70,75,0,-1,,0,0.9999348486766861,1968.4783806788193
2000,70,76,0,-1,,0,0.999418717765663,1983.714938154099
2000,70,77,0,-1,,0,0.9888465115840847,1933.8112204952652
2000,70,78,0,-1,,0,0.999687327333414,1970.3044164517285
2000,70,79,0,-1,,0,0.9991174249001777,1965.4894193764767
2000,70,80,0,-1,,0,0.9998076676462695,1986.4923700789584
2000,70,81,0,-1,,0,0.999999,1976.3755589191956
2000,70,82,0,-1,,0,0.9677254057155837,1954.8618752794123
2000,70,83,0,-1,,0,0.999999,1980.5819696716248
2000,70,84,0,-1,,0,0.9998989636866333,1970.9362433722167
2000,70,85,0,-1,,0,0.9998774302506169,1963.5652030557198
2000,70,86,0,-1,,0,0.9982569674393135,1977.0016081797519
2000,70,87,0,-1,,0,0.999999,1969.1075813106554
2000,70,88,0,-1,,0,0.999999,1967.5450676259625
2000,70,89,0,-1,,0,0.999999,1984.0418091838437
2000,70,90,0,-1,,0,0.9903381099306114,1983.8732655670692
2000,70,91,0,-1,,0,0.9999077932862968,1984.7363826178225
2000,70,92,0,-1,,0,0.998693865637606,1969.251469768646
2000,70,93,0,-1,,0,0.999999,1973.6708742463202
2000,70,94,0,-1,,0,0.9991615022094438,1958.9745569688685
2000,70,95,0,-1,,0,0.7899725677118257,1964.0744215085156
2000,70,96,0,-1,,0,0.999999,1977.6419066631574
2000,70,97,0,-1,,0,0.999999,1986.9420826570265
2000,70,98,0,-1,,0,0.9990645298412831,1975.2651550756368
2000,70,99,0,-1,,0,0.9998220266936284,1967.5344063955845
2000,75,0,0,-1,,0,0.999999,2230.889601416609
2000,75,1,0,-1,,0,0.999999,2205.6467308735237
2000,75,2,0,-1,,0,0.999442492001041,2221.673330378042
2000,75,3,0,-1,,0,0.8988118589292994,2211.7020659109176
2000,75,4,0,-1,,0,0.9999033851420148,2232.380909841319
2000,75,5,0,-1,,0,0.999999,2230.5720546819066
2000,75,6,0,-1,,0,0.9998308605766433,2238.147106771355
2000,75,7,0,-1,,0,0.9996798736907739,2223.703346467231
2000,75,8,0,-1,,0,0.9999843895201308,2203.00838003928
2000,75,9,0,-1,,0,0.9998754875092779,2228.223864994306
2000,75,10,0,-1,,0,0.998139735615755,2217.7735148830643
2000,75,11,0,-1,,0,0.9895107068758435,2233.8265563006776
2000,75,12,0,-1,,0,0.999999,2237.0253522161142
2000,75,13,0,-1,,0,0.980930230926553,2236.0809949373183
2000,75,14,0,-1,,0,0.999999,2216.3764364621507
2000,75,15,0,-1,,0,0.999999,2204.9717785185485
2000,75,16,0,-1,,0,0.999999,2233.4979830140896
2000,75,17,0,-1,,0,0.9734757393496163,2183.944246225821
2000,75,18,0,-1,,0,0.9946864257661283,2234.155522943243
2000,75,19,0,-1,,0,0.990336363574889,2232.335085998193
2000,75,20,0,-1,,0,0.999999,2234.2282057317207
2000,75,21,0,-1,,0,0.9937417113388377,2211.8656053217387
2000,75,22,0,-1,,0,0.9951326316398895,2223.4776479930188
2000,75,23,0,-1,,0,0.999999,2207.032795250432
2000,75,24,0,-1,,0,0.9974339299332002,2213.5679145875783
2000,75,25,0,-1,,0,0.9998998602325198,2226.2026255748738
2000,75,26,0,-1,,0,0.999999,2224.401032966331
2000,75,27,0,-1,,0,0.9799630674031239,2227.4235352641103
2000,75,28,0,-1,,0,0.9807256215933018,2203.3832398647446
2000,75,29,0,-1,,0,0.9169455941553758,2229.5747407709723
2000,75,30,0,-1,,0,0.999999,2220.579645502177
2000,75,31,0,-1,,0,0.999420059462615,2229.456475531967
2000,75,32,0,-1,,0,0.7540779585196458,2215.4523354399817
2000,75,33,0,-1,,0,0.9929677205769165,2233.941551430794
2000,75,34,0,-1,,0,0.8206337354053346,2226.526073131302
2000,75,35,0,-1,,0,0.7078265147899188,2211.942759415406
2000,75,36,0,-1,,0,0.9986514278370734,2226.6058241280866
2000,75,37,0,-1,,0,0.999999,2239.8805618628066
2000,75,38,0,-1,,0,0.93114344064716,2213.341790958903
2000,75,39,0,-1,,0,0.9995760556492587,2228.9757749468877
2000,75,40,0,-1,,0,0.999999,2208.6661802322274
2000,75,41,0,-1,,0,0.999999,2212.6723680307136
2000,75,42,0,-1,,0,0.9983500498287777,2227.963060323138
2000,75,43,0,-1,,0,0.999999,2226.6943360253536
2000,75,44,0,-1,,0,0.9798364361427443,2230.889243805689
2000,75,45,0,-1,,0,0.9990346907143901,2236.6934238798494
2000,75,46,0,-1,,0,0.9997721498830557,2218.828222571328
2000,75,47,0,-1,,0,0.9835402471037238,2228.1205893050014
2000,75,48,0,-1,,0,0.9918212074096342,2168.488923023712
2000,75,49,0,-1,,0,0.9997977586610607,2218.241310319854
2000,75,50,0,-1,,0,0.999999,2235.8496674489547
2000,75,51,0,-1,,0,0.9987962109263844,2154.825020583983
2000,75,52,0,-1,,0,0.999999,2231.5975182892116
2000,75,53,0,-1,,0,0.9997730482172085,2222.8439186976166
2000,75,54,0,-1,,0,0.7830284733025339,2225.558096606878
2000,75,55,0,-1,,0,0.9986069702479567,2233.3710763133486
2000,75,56,0,-1,,0,0.7707694177524346,2190.700796833056
2000,75,57,0,-1,,0,0.999999,2227.323288633522
2000,75,58,0,-1,,0,0.999999,2232.4725714436136
2000,75,59,0,-1,,0,0.9998154553726692,2228.4141796340627
2000,75,60,0,-1,,0,0.9338771867074735,2219.710514472273
2000,75,61,0,-1,,0,0.999999,2223.310228238413
2000,75,62,0,-1,,0,0.999999,2196.8078752416427
2000,75,63,0,-1,,0,0.9983680768989238,2228.9555523926438
2000,75,64,0,-1,,0,0.7526793624083246,2183.4416483148143
2000,75,65,0,-1,,0,0.9977516801594274,2234.243217684794
2000,75,66,0,-1,,0,0.9900421940625781,2223.4281534220345
2000,75,67,0,-1,,0,0.999999,2224.7776179906155
2000,75,68,0,-1,,0,0.999999,2225.5027382598983
2000,75,69,0,-1,,0,0.9990243544247939,2221.4769118223603
2000,75,70,0,-1,,0,0.9894602308302997,2230.97347267066
2000,75,71,0,-1,,0,0.9999566531363367,2229.597359947124
2000,75,72,0,-1,,0,0.9999641299015116,2233.0372224501134
2000,75,73,0,-1,,0,0.989022726621355,2224.6277288224737
2000,75,74,0,-1,,0,0.9999652268663679,2215.8091085151796
2000,75,75,0,-1,,0,0.9888629861787318,2226.036043402291
2000,75,76,0,-1,,0,0.9997255644749784,2221.1600864750762
2000,75,77,0,-1,,0,0.9999849413243516,2233.860795644584
2000,75,78,0,-1,,0,0.9934344403912622,2204.2315924477803
2000,75,79,0,-1,,0,0.999999,2190.268215809066
2000,75,80,0,-1,,0,0.999999,2231.713562861487
2000,75,81,0,-1,,0,0.9846643278181293,2227.4341293049774
2000,75,82,0,-1,,0,0.9999181897236764,2228.2301632655244
2000,75,83,0,-1,,0,0.999999,2235.1357700414123
2000,75,84,0,-1,,0,0.999999,2214.764836695556
2000,75,85,0,-1,,0,0.9999802065606956,2224.570974769207
2000,75,86,0,-1,,0,0.999999,2231.8771338448637
2000,75,87,0,-1,,0,0.99998457584536,2232.9748720121393
2000,75,88,0,-1,,0,0.9573432152135578,2229.166933364181
2000,75,89,0,-1,,0,0.999999,2219.1044338659444
2000,75,90,0,-1,,0,0.999999,2232.5077551437334
2000,75,91,0,-1,,0,0.9993295979688267,2218.035286719483
2000,75,92,0,-1,,0,0.9998644217809962,2223.1015271874585
2000,75,93,0,-1,,0,0.9998875363870793,2232.5343628649066
2000,75,94,0,-1,,0,0.997220680515532,2231.7024404856256
2000,75,95,0,-1,,0,0.999999,2192.1374004739414
2000,75,96,0,-1,,0,0.999999,2211.3343861138046
2000,75,97,0,-1,,0,0.9834100426560489,2194.578557658873
2000,75,98,0,-1,,0,0.999999,2215.848541679123
2000,75,99,0,-1,,0,0.9999176105041062,2211.2089292442315
2000,80,0,0,-1,,0,0.994872728694599,2481.157346069986
2000,80,1,0,-1,,0,0.9903690662342846,2474.364498377228
2000,80,2,0,-1,,0,0.999999,2483.781232681397
2000,80,3,0,-1,,0,0.9998385567253635,2456.742333713562
2000,80,4,0,-1,,0,0.999999,2431.77251063691
2000,80,5,0,-1,,0,0.9989303376852139,2484.49223877121
2000,80,6,0,-1,,0,0.9975106484822567,2439.7638813430717
2000,80,7,0,-1,,0,0.9063308745858589,2450.843814380953
2000,80,8,0,-1,,0,0.999999,2486.3180451725566
2000,80,9,0,-1,,0,0.9960704677532098,2484.6760892656775
2000,80,10,0,-1,,0,0.9998024585069124,2487.941545534087
2000,80,11,0,-1,,0,0.9999131262179736,2460.458141811544
2000,80,12,0,-1,,0,0.999999,2458.7805906331
2000,80,13,0,-1,,0,0.999999,2477.2014588004504
2000,80,14,0,-1,,0,0.9968724555802485,2451.105480018505
2000,80,15,0,-1,,0,0.993016156979581,2471.289461833737
2000,80,16,0,-1,,0,0.999999,2465.113087759593
2000,80,17,0,-1,,0,0.999999,2478.6859011572337
2000,80,18,0,-1,,0,0.999999,2470.320819841889
2000,80,19,0,-1,,0,0.9521064499405434,2478.369239870151
2000,80,20,0,-1,,0,0.8848921479499385,2459.0841702003117
2000,80,21,0,-1,,0,0.999999,2466.007949301655
2000,80,22,0,-1,,0,0.999999,2426.6627944166303
2000,80,23,0,-1,,0,0.999999,2464.992168374169
2000,80,24,0,-1,,0,0.9997984536712757,2479.4877402064108
2000,80,25,0,-1,,0,0.9465750413718166,2475.6749739795837
2000,80,26,0,-1,,0,0.999999,2457.999511141811
2000,80,27,0,-1,,0,0.8262379333164313,2466.802755165275
2000,80,28,0,-1,,0,0.999999,2477.161834615204
2000,80,29,0,-1,,0,0.9999816076608413,2459.8566931658956
2000,80,30,0,-1,,0,0.8848269781973744,2477.860998376368
2000,80,31,0,-1,,0,0.999999,2490.051986628451
2000,80,32,0,-1,,0,0.999999,2486.982087746622
2000,80,33,0,-1,,0,0.999999,2481.900577080661
2000,80,34,0,-1,,0,0.9999802385848138,2470.5971245958985
2000,80,35,0,-1,,0,0.999999,2455.2994821563298
2000,80,36,0,-1,,0,0.999737299081727,2468.0066814022857
2000,80,37,0,-1,,0,0.9978255613004338,2468.55571453462
2000,80,38,0,-1,,0,0.999999,2474.0691493934623
2000,80,39,0,-1,,0,0.999999,2480.7090819442797
2000,80,40,0,-1,,0,0.9998814304622418,2475.3485783654783
2000,80,41,0,-1,,0,0.999999,2472.1589062766393
2000,80,42,0,-1,,0,0.9830638928223788,2475.9675591934783
2000,80,43,0,-1,,0,0.9999548653548708,2479.5325923202936
2000,80,44,0,-1,,0,0.89168338798589,2460.1910688109633
2000,80,45,0,-1,,0,0.9935750505132187,2465.0230821381433
2000,80,46,0,-1,,0,0.999999,2479.9704036486064
2000,80,47,0,-1,,0,0.999999,2476.890541019678
2000,80,48,0,-1,,0,0.999999,2452.283394503696
2000,80,49,0,-1,,0,0.9983619623190259,2481.1528715812383
2000,80,50,0,-1,,0,0.999811467910442,2466.6507458975325
2000,80,51,0,-1,,0,0.9970878676906552,2466.835341444604
2000,80,52,0,-1,,0,0.5172203538082812,2405.205409967586
2000,80,53,0,-1,,0,0.999999,2467.7385509626297
2000,80,54,0,-1,,0,0.9998808312099711,2477.1312693410064
2000,80,55,0,-1,,0,0.999999,2483.6388166537454
2000,80,56,0,-1,,0,0.9947293838044036,2476.5263004172043
2000,80,57,0,-1,,0,0.999999,2462.457912308848
2000,80,58,0,-1,,0,0.999999,2481.006079837028
2000,80,59,0,-1,,0,0.999999,2479.545687680658
2000,80,60,0,-1,,0,0.999999,2476.1648396733867
2000,80,61,0,-1,,0,0.9991572030531216,2473.410431828651
2000,80,62,0,-1,,0,0.9926525347695592,2459.394497641393
2000,80,63,0,-1,,0,0.9538460470365753,2394.0569596736004
2000,80,64,0,-1,,0,0.9999008127041099,2463.168917206124
2000,80,65,0,-1,,0,0.9600334194367471,2458.827540435239
2000,80,66,0,-1,,0,0.9998110728322646,2471.2521034243537
2000,80,67,0,-1,,0,0.9998097917436398,2451.774585305931
2000,80,68,0,-1,,0,0.9581451802057983,2428.052705435507
2000,80,69,0,-1,,0,0.999999,2468.7242415818628
2000,80,70,0,-1,,0,0.998190208991652,2489.678211962239
2000,80,71,0,-1,,0,0.9984638772687896,2462.213564852577
2000,80,72,0,-1,,0,0.999999,2472.817649875236
2000,80,73,0,-1,,0,0.999999,2423.475200986063
2000,80,74,0,-1,,0,0.9996710479540858,2489.40685887696
2000,80,75,0,-1,,0,0.9999469474017514,2467.5427264487125
2000,80,76,0,-1,,0,0.999999,2472.881901036448
2000,80,77,0,-1,,0,0.9987887531117078,2466.4799438222685
2000,80,78,0,-1,,0,0.999999,2463.088029441236
2000,80,79,0,-1,,0,0.9999769536273221,2487.1403982345723
2000,80,80,0,-1,,0,0.9998409603295951,2480.2050702636316
2000,80,81,0,-1,,0,0.9818877378799077,2459.2807984214
2000,80,82,0,-1,,0,0.997416570484318,2456.855102557328
2000,80,83,0,-1,,0,0.999999,2478.9012760255478
2000,80,84,0,-1,,0,0.999999,2470.5129505543237
2000,80,85,0,-1,,0,0.9985498495291181,2484.1458296203596
2000,80,86,0,-1,,0,0.999999,2478.8431253476374
2000,80,87,0,-1,,0,0.9510507298674026,2481.0426282894846
2000,80,88,0,-1,,0,0.9999370352632979,2481.2579085515927
2000,80,89,0,-1,,0,0.9985068086968322,2448.798711731162
2000,80,90,0,-1,,0,0.9999415653594393,2460.641664049981
2000,80,91,0,-1,,0,0.9997550193373788,2470.195095740694
2000,80,92,0,-1,,0,0.999999,2475.6746633811235
2000,80,93,0,-1,,0,0.9999709396519992,2443.21204753863
2000,80,94,0,-1,,0,0.9998757321826647,2467.5460042079294
2000,80,95,0,-1,,0,0.999999,2461.955525678472
2000,80,96,0,-1,,0,0.9998813150450682,2464.0821447054836
2000,80,97,0,-1,,0,0.9958406645302874,2477.6897616608867
2000,80,98,0,-1,,0,0.9999838425711829,2464.258446506444
2000,80,99,0,-1,,0,0.999999,2483.283375021836
2000,90,0,0,-1,,0,0.999999,2953.4860429907885
2000,90,1,0,-1,,0,0.999999,2970.3791058637025
2000,90,2,0,-1,,0,0.9991635982522428,2975.8634580936614
2000,90,3,0,-1,,0,0.996710122254048,2985.212633121009
2000,90,4,0,-1,,0,0.9604498189478182,2918.6283264972417
2000,90,5,0,-1,,0,0.9205434102622935,2956.7686648242534
2000,90,6,0,-1,,0,0.9552981567660251,2954.527259698141
2000,90,7,0,-1,,0,0.9988162369745236,2962.273823040176
2000,90,8,0,-1,,0,0.9978863502216413,2955.1076740855647
2000,90,9,0,-1,,0,0.9993395359701566,2923.0865535748308
2000,90,10,0,-1,,0,0.999999,2964.69228610817
2000,90,11,0,-1,,0,0.9961772865332088,2972.6347241795133
2000,90,12,0,-1,,0,0.9967643863185198,2968.6752444150598
2000,90,13,0,-1,,0,0.9998538327049199,2973.060012520353
2000,90,14,0,-1,,0,0.9944805763376888,2965.0431545703823
2000,90,15,0,-1,,0,0.9986920649773684,2969.8753801626567
2000,90,16,0,-1,,0,0.9973992793758056,2981.7502242440687
2000,90,17,0,-1,,0,0.9999856682811948,2974.4593116339365
2000,90,18,0,-1,,0,0.999999,2970.6763515249304
2000,90,19,0,-1,,0,0.9673063648707517,2974.1194613945468
2000,90,20,0,-1,,0,0.9999886363735391,2981.8101401252998
2000,90,21,0,-1,,0,0.9997723014681497,2974.967036245169
2000,90,22,0,-1,,0,0.999999,2940.8169320995526
2000,90,23,0,-1,,0,0.9997853278821901,2960.7607627725783
2000,90,24,0,-1,,0,0.9998885914117084,2975.6219079476464
2000,90,25,0,-1,,0,0.9848616226004733,2949.7678490109524
2000,90,26,0,-1,,0,0.8820505219606999,2984.271940653626
2000,90,27,0,-1,,0,0.9855354467295179,2967.740539557591
2000,90,28,0,-1,,0,0.9986532846231367,2943.493275226811
2000,90,29,0,-1,,0,0.9900542361752834,2964.845451340068
2000,90,30,0,-1,,0,0.999999,2976.42233710594
2000,90,31,0,-1,,0,0.9942559587555053,2973.924488444989
2000,90,32,0,-1,,0,0.9997621007247945,2968.795171430712
2000,90,33,0,-1,,0,0.9999084547737386,2975.307533263265
2000,90,34,0,-1,,0,0.9839788167326372,2973.1115386384827
2000,90,35,0,-1,,0,0.9997825846684407,2940.5152056080597
2000,90,36,0,-1,,0,0.999999,2964.999632351211
2000,90,37,0,-1,,0,0.9944615299995494,2954.0174889003806
2000,90,38,0,-1,,0,0.999999,2984.207061760098
2000,90,39,0,-1,,0,0.9976738826497216,2967.4395181003647
2000,90,40,0,-1,,0,0.999999,2976.6766469878135
2000,90,41,0,-1,,0,0.9730733978963508,2953.6608356006745
2000,90,42,0,-1,,0,0.999999,2983.8495537033345
2000,90,43,0,-1,,0,0.9999157535598883,2974.8008969446128
2000,90,44,0,-1,,0,0.9921899358645823,2977.4609988724314
2000,90,45,0,-1,,0,0.9528075696843785,2986.897384926528
2000,90,46,0,-1,,0,0.999999,2965.5817322877465
2000,90,47,0,-1,,0,0.999999,2968.291503251007
2000,90,48,0,-1,,0,0.9999851690253434,2973.2233815361074
2000,90,49,0,-1,,0,0.9964658886987601,2943.5727684890257
2000,90,50,0,-1,,0,0.999999,2977.5427100020534
2000,90,51,0,-1,,0,0.9954887398089609,2872.781894313145
2000,90,52,0,-1,,0,0.9992517525823548,2957.5943128108624
2000,90,53,0,-1,,0,0.9996684009951711,2960.5892206420303
2000,90,54,0,-1,,0,0.999999,2926.587589255008
2000,90,55,0,-1,,0,0.9999322651106715,2978.9182096250565
2000,90,56,0,-1,,0,0.999999,2954.593572417399
2000,90,57,0,-1,,0,0.9997701005149122,2960.477043522489
2000,90,58,0,-1,,0,0.999998037208136,2962.6516728055176
2000,90,59,0,-1,,0,0.999999,2975.208718381798
2000,90,60,0,-1,,0,0.999999,2976.566438477187
2000,90,61,0,-1,,0,0.999999,2961.542741635804
2000,90,62,0,-1,,0,0.999999,2983.0952453039918
2000,90,63,0,-1,,0,0.999999,2955.181161788807
2000,90,64,0,-1,,0,0.999999,2976.76805840453
2000,90,65,0,-1,,0,0.999999,2976.1264163999604
2000,90,66,0,-1,,0,0.7065889854357305,2922.988159627281
2000,90,67,0,-1,,0,0.999999,2977.842469541631
2000,90,68,0,-1,,0,0.999999,2955.0808344479574
2000,90,69,0,-1,,0,0.9987502454803936,2956.4779118519837
2000,90,70,0,-1,,0,0.999999,2982.997567724204
2000,90,71,0,-1,,0,0.999999,2977.602351774277
2000,90,72,0,-1,,0,0.999999,2977.3568048481907
2000,90,73,0,-1,,0,0.999999,2932.8445879867495
2000,90,74,0,-1,,0,0.999999,2969.8060125252828
2000,90,75,0,-1,,0,0.999999,2926.8579101090018
2000,90,76,0,-1,,0,0.999999,2964.959262365318
2000,90,77,0,-1,,0,0.999999,2970.3688885174856
2000,90,78,0,-1,,0,0.999999,2976.469520042767
